#漢字	音標	解釋
濫	lam31	滥 泛滥
纜	lam31	缆 缆绳，缆车
臘	lap022	腊 腊肉
蠟	lap022	蜡 蜡烛
慚	tʃʰam11	惭 惭愧
暫	tʃam31	暂 暂时
三	ʃam53	三 第三
甘	kɐm53	甘 甘蔗
柑	kɐm55	柑 芦柑
泔	kɐm53	泔 洗米水
敢	kɐm35	敢 勇敢
橄	kɐm35	橄 橄榄
喊	ham33	喊 叫喊
站	tʃam31	站 站立
劄	tʃat033	扎 针扎
賺	tʃan31	赚 赚钱
站	tʃam31	站 车站
斬	tʃam35	斩 刀斩
眨	tʃam35	眨 眨眼
插	tʃʰap033	插 插秧
讒	tʃʰam11	谗 谗言
閘	tʃap022	闸 闸门
煠	ʃap022	炸 把食物放入沸水或沸油里弄熟
杉	tʃʰam33	杉 杉树
尷	kam33	尴 尴尬
減	kam35	减 加减
鹼	kan35	碱 发酵用
夾	kap033	夹 夹子；夹东西
裌	kap033	夹 夹衣，夹袄
恰	hɐp055	恰 恰当
掐	hap033	掐 掐虱子，掐脖子，用手指掐
咸	ham11	咸 咸丰
鹹	ham11	咸 咸淡
陷	ham31	陷 陷井
餡	ham11	馅 饺子馅
狹	hap022	狭 狭窄
峽	hɐp022	峡 三峡
洽	hɐp055	洽 洽谈
衫	ʃam55	衫 衬衫
監	kam53	监 监视，监牢
鑒	kam33	鉴 鉴定
監	kam33	监 国子监；太监
甲	kap033	甲 天干第一
胛	kap033	胛 肩胛
嵌	hɐm33	嵌 镶嵌
巖	ŋam11	岩 岩石，石灰岩
銜	ham11	衔 军衔
艦	lam31	舰 军舰
匣	hɐp022	匣 匣子
鴨	ŋap033	鸭 鸭子
押	ŋat033	押 押送
壓	ŋat033	压 压力
貶	pen35	贬 贬值
黏	lem53	黏 黏米，黏合剂
聶	lep022	聂 姓
鑷	lep022	镊 镊子
廉	lem11	廉 廉洁
鐮	lem11	镰 镰刀
簾	lem13	帘 窗帘
斂	lem13	敛 收敛
殮	lem13	殓 殡殓
獵	lep022	猎 打猎
尖	tʃem53	尖 尖刀
殲	tʃʰem53	歼 歼灭
接	tʃep033	接 接待
籤	tʃʰem55	签 牙签
簽	tʃʰem53	签 签名
妾	tʃʰep033	妾 妻妾
潛	tʃʰem11	潜 潜水
漸	tʃim31	渐 逐渐
捷	tʃet022	捷 捷报
沾	tʃem53	沾 沾湿
粘	lem53	粘 粘贴
瞻	tʃim53	瞻 瞻仰
占	tʃim53	占 占卜
佔	tʃim33	占 占有，占地方
摺	tʃep033	折 折被子，折纸
陝	ʃim35	陕 陕西
閃	ʃim35	闪 闪电
攝	ʃip033	摄 摄影
蟾	ʃim11	蟾 蟾蜍，蟾酥
涉	ʃip033	涉 干涉
染	jim13	染 污染
檢	kʰim35	检 检查
臉	lem11	脸 脸色
鉗	kʰim11	钳 钳子
儉	kin31	俭 节俭
驗	jim31	验 试验
險	him35	险 危险
淹	jim35	淹 淹没
閹	jim53	阉 阉割
掩	jim35	掩 掩护
厭	jim33	厌 讨厌
炎	jim11	炎 炎热
鹽	jim11	盐 食盐(名）
閻	jim11	阎 阎王
檐	ʃim11	檐 屋檐
艷	jim31	艳 鲜艳
焰	jim31	焰 火焰
鹽	jim11	盐 腌制（动）
葉	jip022	叶 树叶
頁	jip022	页 一页
劍	kim33	剑 宝剑
劫	kip033	劫 抢劫
欠	him33	欠 欠债
怯	hip033	怯 胆怯
嚴	jim11	严 严格
業	jip022	业 事业
脅	hip033	胁 威胁
腌	jip022	腌 腌制
掂	tem33	掂 掂分量
點	tem35	点 点头
店	tem33	店 商店
踮	tim33	踮 踮脚尖
跌	tet033	跌 跌打损伤
添	tʰem53	添 添加
舔	tʰem13	舔 以舌取物
帖	tʰep033	帖 请帖
貼	tʰep033	贴 张贴
甜	tʰem11	甜 甜蜜
疊	tep022	叠 折叠
碟	tep022	碟 碟子
牒	tep022	牒 通牒
蝶	tep022	蝶 蝴蝶
諜	tep022	谍 间谍
拈	lem53	拈 拈花惹草
念	lem31	念 想念
兼	kim53	兼 兼职
挾	kap033	挟 挟菜
謙	him53	谦 谦虚
歉	hip022	歉 道歉
嫌	him11	嫌 嫌弃
協	hip033	协 协作
俠	hap022	俠 侠义，大侠
法	fat033	法 办法
泛	fan31	泛 广泛
凡	fan11	凡 凡是
帆	fan11	帆 船帆
范	fan31	范 姓
範	fan31	范 规范
犯	fan31	犯 犯法
乏	fɐt022	乏 乏力
稟	pɐn35	禀 禀报
品	pɐn35	品 品德
賃	jɐm33	赁 租赁
林	lɐm11	林 树林
淋	lɐm11	淋 淋雨
臨	lɐm11	临 临时
立	lɐp022	立 立正
笠	lɐp055	笠 斗笠
粒	lɐp055	粒 颗粒
浸	tʃɐm33	浸 浸水
侵	tʃʰɐm53	侵 侵略
肝	kɔn53	肝 猪肝
桿	kɔn55	杆 枪杆
稈	kɔn35	秆 禾秆
趕	kɔn35	赶 赶走
幹	kɔn33	干 干部
割	kɔt033	割 收割
葛	kɔt033	葛 诸葛亮
看	hɔn53	看 看守，看牛
刊	hɔn35	刊 报刊
看	hɔn33	看 看见
渴	hɔt033	渴 口渴
岸	ŋɔn31	岸 口岸
鼾	hɔn31	鼾 鼾声
罕	hɔn35	罕 罕见
漢	hɔn33	汉 汉族
喝	hɔt033	喝 喝酒
寒	hɔn11	寒 寒冷
韓	hɔn11	韩 韩国
旱	hɔn13	旱 干旱
焊	hɔn35	焊 电焊
汗	hɔn31	汗 出汗
翰	hɔn31	翰 翰林；人名用字
安	ŋɔn53	安 安全
鞍	ŋɔn55	鞍 马鞍
按	ŋɔn33	按 按照
案	ŋɔn33	案 档案
扮	pan31	扮 打扮
八	pat033	八 第八
盼	pʰan33	盼 盼望
辦	pan31	办 办法
瓣	pan31	瓣 花瓣
拔	pɐt022	拔 选拔
抹	mat033	抹 抹布
盞	tʃan35	盏 灯盏
札	tʃat033	札 札记
紮	tʃat033	扎 驻扎
鏟	tʃʰan35	铲 铲草
察	tʃʰat033	察 观察
山	ʃan53	山 山顶
產	tʃʰan35	产 生产
殺	ʃat033	杀 自杀
煞	ʃat033	煞 凶神恶煞；煞费苦心
艱	kan53	艰 艰苦
間	kan55	间 中间
簡	kan35	简 简单
柬	kan35	柬 请柬
揀	kan35	拣 拣菜
間	kan33	间 间断
眼	ŋan13	眼 眼镜
閑	han11	闲 空闲
限	han31	限 限制
莧	jin31	苋 苋菜
軋	tʃat033	轧 被车轧；轧钢厂
班	pan55	班 班级
斑	pan53	斑 雀斑
頒	pan53	颁 颁布
扳	pan35	扳 扳手，枪的扳机
板	pan35	板 石板
版	pan35	版 出版
攀	pʰan53	攀 高攀
蠻	man11	蛮 野蛮
慢	man31	慢 快慢
棧	tʃan35	栈 客栈
鍘	tʃap033	铡 铡刀
刪	ʃan53	删 删除
疝	ʃan33	疝 疝气
奸	kan53	奸 奸臣
諫	kan35	谏 谏议
澗	kan33	涧 山涧
顏	ŋan11	颜 颜色
雁	ŋan31	雁 大雁
瞎	hɐt022	瞎 瞎子
轄	hɐt022	辖 管辖
晏	ŋan33	晏 天晚
鞭	pen53	鞭 皮鞭
編	pʰen53	编 编辑
變	pen33	变 改变
別	pet022	别 分别
鱉	pet022	鳖 甲鱼
篇	pʰen53	篇 一篇
偏	pʰen53	偏 偏僻
騙	pʰen33	骗 欺骗
便	pʰen22	便 便宜
辨	pen31	辨 分辨
辯	pen31	辩 辩论
汴	pen31	汴 汴梁
便	pen31	便 方便
別	pet022	别 区别
綿	men11	绵 海绵
棉	men11	棉 棉花
免	men13	免 免除
勉	men13	勉 勉强
娩	men13	娩 分娩
緬	men13	缅 缅甸
面	min31	面 面子
滅	met022	灭 消灭
碾	tʃin35	碾 碾米
連	len11	连 大连；连长
聯	lyn11	联 联系；对联
列	let022	列 排列
裂	let022	裂 分裂
烈	let022	烈 烈士
煎	tʃen53	煎 煎药
剪	tʃen35	剪 铰剪
箭	tʃen33	箭 射箭
濺	tʃen33	溅 溅水
遷	tʃʰin53	迁 迁移
淺	tʃʰen35	浅 深浅
錢	tʃʰen11	钱 钱财
踐	tʃʰen13	践 实践
賤	tʃen31	贱 犯贱
餞	tʃen33	饯 饯行
仙	ʃen55	仙 神仙
鮮	ʃen53	鲜 新鲜
鮮	ʃen55	鲜 朝鲜
癬	ʃen35	癣 脚癣
綫	ʃen33	线 线索
薛	ʃit033	薛 姓
泄	ʃit033	泄 泄漏，排泄
涎	jin11	涎 流下的口水
羨	ʃin31	羡 羡慕
展	tʃin35	展 发展
哲	tʃet033	哲 哲学
蜇	tʃit033	蜇 蝎子蜇人；海蜇
徹	tʃʰet033	彻 彻底
撤	tʃʰit033	撤 撤退
纏	tʃʰin11	缠 纠缠
轍	tʃʰet033	辙 南辕北辙
氈	tʃin55	毡 油毛毡
戰	tʃen33	战 战斗
顫	tʃin33	颤 颤抖
折	tʃit033	折 折断；折扣
浙	tʃet033	浙 浙江
舌	ʃet033	舌 舌头
搧	ʃin33	扇 扇扇子（动）
扇	ʃin33	扇 扇子（名）
設	tʃʰet033	设 设计
蟬	ʃim11	蝉 蝉蜕，知了
禪	ʃim11	禅 禅让
善	ʃin31	善 善良
鱔	ʃin35	鳝 鳝鱼，黄鳝
單	ʃin11	单 姓
膳	ʃin31	膳 膳食
禪	ʃim11	禅 禅宗
折	ʃet022	折 折本；摔折手臂
然	jin11	然 居然
燃	jin11	燃 燃烧
熱	jet022	热 热烈
遣	hin35	遣 遣责
乾	kʰin11	乾 乾坤
虔	kʰin11	虔 虔诚
件	kin31	件 一件
傑	kit022	杰 杰出
諺	jim31	谚 谚语
孽	jip022	孽 作孽
焉	jin11	焉 心不在焉
延	jin11	延 延安
筵	jin11	筵 筵席
演	jin35	演 演出
癲	ten53	癫 癫狗
典	ten35	典 词典
天	tʰen53	天 晴天
腆	ten55	腆 腼腆
鐵	tʰet033	铁 钢铁
田	tʰen11	田 田地
塡	tʰen11	填 填空
電	ten31	电 电灯
殿	ten31	殿 殿堂
奠	ten33	奠 奠基
佃	ten31	佃 佃户
墊	ten33	垫 垫钱；座垫
年	len11	年 过年
撚	len35	捻 以指捻碎；捻线
憐	len11	怜 可怜
蓮	len11	莲 莲花
練	len31	练 练习
楝	lem55	楝 苦楝树
鏈	len13	链 项链
箋	tʃin55	笺 信笺
薦	tʃin33	荐 推荐
節	tʃet033	节 节约
千	tʃʰen53	千 千万
切	tʃʰet033	切 切开
前	tʃʰen11	前 从前
乙	jyt022	乙 天干
寅	jɐn11	寅 地支
引	jɐn13	引 吸引
逸	jɐt022	逸 劳逸结合
斤	kɐn53	斤 斤两
筋	kɐn53	筋 筋骨
謹	kɐn35	谨 谨慎
勁	keŋ31	劲 劲敌
乞	hɐt055	乞 乞讨
勤	kʰɐn11	勤 辛勤
芹	kʰɐn11	芹 芹菜
近	kʰɐn13	近 远近
欣	jɐn53	欣 欣欣向荣
殷	jɐn53	殷 殷勤；姓
隱	jɐn35	隐 隐身，隐形
癮	jɐn13	瘾 烟瘾
奔	pɐn53	奔 东奔西走
本	pun35	本 书本
逩	pɐn53	奔 投奔，奔六十岁
不	pɐt055	不 不过，不是
噴	pʰɐn33	喷 喷水
噴	pʰɐn33	喷 喷香；喷嚏
盆	pʰun11	盆 脸盆
笨	pɐn31	笨 笨蛋
勃	put022	勃 勃然大怒
門	mun11	门 关门
悶	mun31	闷 闷热
沒	mut022	没 沉没
敦	tœn53	敦 敦厚
墩	tœn35	墩 桥墩
頓	tœn31	顿 停顿
褪	tʰ∅y33	褪 褪色；褪戒指
屯	tɐn31	屯 屯田
豚	tʰyn11	豚 海豚
飩	tʰœn55	饨 馄饨
臀	tʰyn11	臀 臀部
炖	tɐn31	炖 炖蛋，炖鸡
囤	tʰyn11	囤 囤积
沌	tɐn31	沌 混沌
盾	tʰœn13	盾 矛盾
鈍	tœn31	钝 迟钝
突	tɐt022	突 突然
凸	tɐt022	凸 凸起
嫩	lyn31	嫩 稚嫩，菜嫩
論	lœn31	论 论语
侖	lœn11	仑 昆仑
論	lœn31	论 讨论，论文
尊	tʃyn53	尊 尊敬
卒	tʃœt055	卒 兵卒
村	tʃʰyn55	村 村庄
寸	tʃʰyn33	寸 尺寸
猝	ʃœt055	猝 仓猝，猝死
存	tʃʰyn11	存 存折
孫	ʃyn53	孙 子孙
損	ʃyn35	损 损坏
遜	ʃœn33	遜 谦逊
建	kin33	建 建设
揭	kʰit033	揭 揭发
鍵	kin31	键 关键
健	kin31	健 健康
竭	kʰit033	竭 竭尽全力
言	jin11	言 语言
軒	hin55	轩 人名用字（轩辕）
掀	hin53	掀 掀开
憲	hin33	宪 宪法
獻	hin33	献 贡献
歇	hit033	歇 歇一下
蝎	kʰit033	蝎 蝎子
堰	jin33	堰 都江堰
邊	pen53	边 旁边
蝙	pʰen53	蝙 蝙蝠
扁	pen35	扁 扁担
匾	pen35	匾 牌匾
遍	pʰen33	遍 遍地
遍	pʰen33	遍 一遍
憋	pit033	憋 憋气，憋尿
片	pʰen33	片 片面
撇	pʰet033	撇 撇开
辮	pen55	辫 辫子
眠	men11	眠 安眠
麵	men31	面 面条
篾	met022	篾 竹篾
顚	ten53	颠 颠倒
昆	kwʰɐn53	昆 昆虫
崑	kwʰɐn53	昆 昆仑
滾	kwɐn35	滚 滚动
棍	kwɐn33	棍 棍棒
尙	ʃœŋ31	尚 高尚
生	ʃaŋ53	生 生小孩（白）
骨	kwɐt055	骨 骨头
坤	kwʰɐn53	坤 乾坤
綑	kwʰɐn35	捆 捆住
困	kwʰɐn33	困 困难
更	kɐŋ53	更 更换（文）
睏	fɐn33	睏 睏觉（睡觉），犯睏
窟	wɐt055	窟 窟窿，屎窟
昏	fɐn53	昏 黄昏
婚	fɐn53	婚 结婚
忽	fɐt055	忽 忽然
魂	wɐn11	魂 鬼魂
餛	wɐn31	馄 馄饨
渾	wɐn31	浑 浑浊，水浑
混	wɐn31	混 相混，混淆
核	wɐt022	核 果核
溫	wɐn53	温 温度
瘟	wɐn53	瘟 鸡瘟
穩	wɐn35	稳 稳定
倫	lœn11	伦 伦理
淪	lœn11	沦 沉沦
輪	lœn35	轮 车轮
律	lœt022	律 纪律
率	ʃœt055	率 率领
遵	tʃœn53	遵 遵守
俊	tʃœn33	俊 英俊
詢	ʃœn53	询 询问
筍	ʃœn35	笋 竹笋
榫	ʃœn35	榫 榫头
迅	ʃœn33	迅 迅速
浚	tʃœn33	浚 疏浚，浚河
戌	ʃœt055	戌 戊戌变法
恤	ʃœt055	恤 体恤
旬	tʃʰœn11	旬 上旬
循	tʃʰœn11	循 循环
巡	tʃʰœn11	巡 巡逻
殉	ʃœn53	殉 殉职
椿	tʃʰœn53	椿 椿树，香椿
朮	ʃœt022	朮 白朮
率	lœt035	率 效率
蟀	ʃœt055	蟀 蟋蟀
準	tʃœn35	准 标准，准则
准	tʃœn35	准 准确；准许
圳	tʃœn33	圳 深圳；田中小沟
春	tʃʰœn53	春 春秋
蠢	tʃʰœn35	蠢 愚蠢
出	tʃʰœt055	出 出去
脣	ʃœn11	唇 嘴唇
盾	tʰœn13	盾 矛盾
吮	ʃyn35	吮 用口含吸，吮吸
順	ʃœn31	顺 顺利
術	ʃœt022	术 技术
述	ʃœt022	述 叙述
舜	ʃœn33	舜 尧舜
純	ʃœn11	纯 单纯
醇	ʃœn11	醇 酒醇
潤	jœn31	润 滋润
閏	jœn31	闰 闰月
均	kwɐn53	均 平均
鈞	kwɐn53	钧 千钧一发
橘	kwɐt055	橘 橘子
菌	kwʰɐn35	菌 细菌
勻	wɐn11	匀 均匀
允	wɐn13	允 允许
尹	wɐn13	尹 姓
分	fɐn53	分 分开
吩	fɐn53	吩 吩咐
粉	fɐn35	粉 面粉
糞	fɐn33	粪 猪粪
奮	fɐn13	奋 奋斗
坑	haŋ53	坑 坑渠（白）
芬	fɐn55	芬 芬芳
紛	fɐn53	纷 纠纷
彿	fɐt055	佛 仿佛
焚	fɐn11	焚 焚烧
墳	fɐn11	坟 坟墓
憤	fɐn13	愤 愤怒
忿	fɐn13	忿 忿忿不平
份	fɐn31	份 一份
佛	fɐt022	佛 佛像
文	mɐn11	文 论文
紋	mɐn11	纹 花纹
蚊	mɐn55	蚊 蚊香
聞	mɐn11	闻 新闻
吻	mɐn13	吻 接吻
刎	mɐn13	刎 自刎
問	mɐn31	问 问问题
物	mɐt022	物 物理
勿	mɐt022	勿 非礼勿视
君	kwɐn53	君 君子
軍	kwɐn53	军 参军
屈	wɐt055	屈 委屈
羣	kwʰɐn11	群 群众
裙	kwʰɐn11	裙 连衣裙，裙子
郡	kwɐn31	郡 郡主
掘	kwɐt022	掘 挖掘，掘墓
倔	wɐt055	倔 倔强
行	haŋ11	行 行路（白）
熏	fɐn53	熏 熏陶；熏蚊子
勳	fɐn55	勋 勋章
葷	fɐn53	荤 荤菜
薰	fɐn53	薰 薰衣草
訓	fɐn33	训 教训
云	wɐn11	云 人云亦云
雲	wɐn11	云 白云
耘	wɐn11	耘 耕耘
長	tʃʰœŋ11	长 长短
芍	tʃœk033	芍 芍药花；白芍
瓤	lɔŋ11	瓤 瓜瓤
壤	jœŋ31	壤 土壤
攘	jœŋ31	攘 推推攘攘
讓	jœŋ31	让 让座
若	jœk022	若 若无其事
弱	jœk022	弱 弱点
疆	kœŋ53	疆 新疆
僵	kœŋ53	僵 僵硬
薑	kœŋ53	姜 生姜
繮	kœŋ53	缰 缰绳
姜	kœŋ53	姜 姜太公，姓
脚	kœk033	脚 赤脚
卻	kʰœk033	却 退却
强	kʰœŋ11	强 强大
强	kʰœŋ13	强 勉强
仰	jœŋ13	仰 仰视
虐	jœk022	虐 虐待
瘧	jœk022	疟 疟疾
香	hœŋ53	香 香气
鄕	hœŋ53	乡 乡下
享	hœŋ35	享 分享
響	hœŋ35	响 音响
向	hœŋ33	向 向前
央	jœŋ53	央 中央
秧	jœŋ53	秧 插秧
殃	jœŋ53	殃 遭殃
約	jœk033	约 约定
羊	jœŋ11	羊 绵羊
洋	jœŋ11	洋 海洋
楊	jœŋ11	杨 杨树
陽	jœŋ11	阳 太阳
揚	jœŋ11	扬 发扬
瘍	jœŋ11	疡 溃疡
養	jœŋ13	养 养猪
癢	jœŋ13	痒 皮肤痒
樣	jœŋ31	样 样子
藥	jœk022	药 吃药
躍	jœk033	跃 跳跃
光	kwɔŋ53	光 阳光
廣	kwɔŋ35	广 广东
郭	kwɔk033	郭 姓
曠	kwʰɔŋ33	旷 旷工
廓	kwɔk033	廓 轮廓
擴	kʰɔŋ33	扩 扩充
荒	fɔŋ53	荒 荒地
慌	fɔŋ53	慌 心慌
謊	fɔŋ53	谎 说谎
霍	fɔk033	霍 霍乱
藿	fɔk033	藿 藿香
黃	wɔŋ11	黄 黄色
簧	wɔŋ11	簧 弹簧
皇	wɔŋ11	皇 皇帝
蝗	wɔŋ11	蝗 蝗虫
捉	tʃʊk055	捉 捕捉
窗	tʃʰœŋ55	窗 窗户
鐲	tʃʊk022	镯 镯子，手镯
雙	ʃœŋ53	双 一双
朔	ʃɔk033	朔 朔月（初一）
江	kɔŋ53	江 长江
扛	kɔŋ53	扛 肩扛
肛	kɔŋ53	肛 肛门
講	kɔŋ35	讲 讲话
港	kɔŋ35	港 港口
降	kɔŋ33	降 下降
虹	hʊŋ11	虹 彩虹
覺	kɔk033	觉 知觉
角	kɔk033	角 角色
餃	kau35	饺 水饺
腔	hɔŋ55	腔 口腔
確	kʰɔk033	确 的确
殼	hɔk033	壳 蛋壳
嶽	ŋɔk022	岳 五岳
岳	ŋɔk022	岳 姓
樂	ŋɔk022	乐 音乐
夯	hɐŋ53	夯 打夯
降	hɔŋ11	降 投降
項	hɔŋ31	项 项链
巷	hɔŋ35	巷 小巷，街巷
學	hɔk022	学 学习
握	ŋɐk055	握 握手
崩	pɐŋ53	崩 山崩
北	pɐk055	北 北方
朋	pʰɐŋ11	朋 朋友
墨	mɐk022	墨 笔墨
默	mɐk022	默 默写
登	tɐŋ53	登 登山
燈	tɐŋ55	灯 灯光
等	tɐŋ35	等 高等
凳	tɐŋ33	凳 凳子
得	tɐk055	得 得到
德	tɐk055	德 道德
騰	tʰɐŋ11	腾 奔腾
藤	tʰɐŋ11	藤 藤椅
疼	tʰɐŋ11	疼 疼痛
鄧	tɐŋ31	邓 姓
澄	tʃʰeŋ11	澄 澄清
特	tɐk022	特 特别
頂	tiaŋ35	顶 山顶（白）
能	lɐŋ11	能 才能
棱	leŋ11	棱 棱角
肋	lɐk022	肋 肋骨
勒	lɐk022	勒 勒索
曾	tʃɐŋ53	曾 姓
增	tʃɐŋ53	增 增加
憎	tʃɐŋ53	憎 憎恨
則	tʃɐk055	则 否则
曾	tʃʰɐŋ11	曾 曾经
耕	kaŋ53	耕 耕田
耿	kɐŋ35	耿 耿耿于怀
革	kak033	革 革命；皮革
隔	kak033	隔 隔开，隔壁
莖	keŋ33	茎 花茎
幸	hɐŋ31	幸 幸福
核	wɐt022	核 果核
核	hɐt022	核 核对
鶯	ŋɐŋ55	莺 黄莺
鸚	jeŋ55	鹦 鹦鹉
櫻	jeŋ53	樱 樱桃
扼	ŋɐk055	扼 扼杀
軛	ŋak033	轭 牛轭（牛耕田时套的工具）
兵	peŋ53	兵 当兵
丙	peŋ35	丙 甲乙丙丁
秉	peŋ35	秉 秉公办事
郁	jʊk055	郁 人名；郁郁葱葱（文）
柄	piaŋ33	柄 把柄
碧	pek055	碧 碧玉
平	pʰeŋ11	平 平时
坪	pʰeŋ11	坪 草坪
評	pʰeŋ11	评 批评
病	piaŋ31	病 生病
鳴	meŋ11	鸣 鸣叫
明	meŋ11	明 明年
盟	mɐŋ11	盟 同盟
皿	meŋ13	皿 器皿
命	meŋ31	命 命令（文）
京	keŋ53	京 北京
荆	keŋ53	荆 荆州
驚	kiaŋ53	惊 吃惊，好惊
喚	wun31	唤 呼唤
煥	wun31	焕 焕然一新
豁	kʰut033	豁 豁然，豁嘴
桓	wun11	桓 齐桓公
完	jyn11	完 完全
丸	jyn13	丸 药丸
緩	wun11	缓 迟缓
皖	jyn35	皖 皖南事变
換	wun31	换 交换
活	wut022	活 生活
豌	wun35	豌 豌豆
碗	wun35	碗 饭碗
腕	wun35	腕 手腕
鰥	kwan53	鳏 鳏夫
頑	wan11	顽 顽皮
幻	wan31	幻 幻想
滑	wat022	滑 滑稽
猾	wat022	猾 狡猾
緣	jyn11	缘 缘分
沿	jin11	沿 沿路
鉛	jyn11	铅 铅笔
捐	kyn53	捐 捐款
悅	jyt022	悦 愉悦
閱	jyt022	阅 阅读
藩	fan11	藩 曾国藩
反	fan35	反 反对
販	fan13	贩 贩卖，小贩
髮	fat033	发 头发
發	fat033	发 发财
翻	fan53	翻 翻转
番	fan53	番 几番
煩	fan11	烦 麻烦
礬	fan11	矾 明矾
繁	fan11	繁 繁华
飯	fan31	饭 吃饭
伐	fɐt022	伐 讨伐
筏	fɐt022	筏 竹筏
罰	fɐt022	罚 罚款
晚	man13	晚 晚上
挽	wan13	挽 挽留，挽手
萬	man31	万 一万
蔓	man31	蔓 瓜蔓
襪	mat022	袜 袜子
厥	kʰit033	厥 突厥
憠	hyt033	憠 脾气憠
勸	hyn33	劝 规劝
券	kyn33	券 国库券，证券
掘	kwɐt022	掘 挖掘
元	jyn11	元 元旦
原	jyn11	原 原来
源	jyn11	源 来源
阮	jyn35	阮 姓
願	jyn31	愿 愿望
月	jyt022	月 月亮
喧	hyn53	喧 喧闹
冤	jyn53	冤 冤枉
宛	jyn35	宛 宛然；人名用字
怨	jyn33	怨 埋怨
袁	jyn11	袁 姓
轅	jyn11	辕 辕门；轩辕
園	jyn11	园 花园
援	wun11	援 援助
遠	jyn13	远 远近
越	jyt022	越 越来越
曰	jœk022	曰 子曰
粵	jyt022	粵 粤菜
决	kʰyt033	决 决定
訣	kʰyt033	诀 口诀
犬	hyn35	犬 狗
缺	kʰyt033	缺 缺钱，缺口
血	hyt033	血 流血
信	ʃœn33	信 相信
訊	ʃœn33	讯 通讯
悉	ʃek055	悉 熟悉
膝	tʃʰɐt055	膝 膝盖
珍	tʃɐn53	珍 珍珠
鎭	tʃɐn33	镇 镇压
趁	tʃʰɐn33	趁 趁机
陳	tʃʰɐn11	陈 陈年
塵	tʃʰɐn11	尘 灰尘
陣	tʃɐn31	阵 阵雨
侄	tʃɐt022	侄 侄子
秩	tet033	秩 秩序
榛	tʃœn55	榛 榛子
臻	tʃœn53	臻 聂荣臻
襯	tʃʰɐn33	衬 衬衫
蝨	ʃɐt055	虱 虱子
眞	tʃɐn53	真 真假
診	tʃʰɐn35	诊 急诊
疹	tʃʰɐn35	疹 麻疹
振	tʃɐn33	振 振动
震	tʃɐn33	震 地震
質	tʃɐt055	质 质量
神	ʃɐn11	神 精神
實	ʃɐt022	实 老实
身	ʃɐn53	身 身体
申	ʃɐn53	申 申请
伸	ʃɐn53	伸 伸手
娠	ʃɐn11	娠 妊娠
失	ʃɐt055	失 失去
室	ʃɐt055	室 室内
辰	ʃɐn11	辰 时辰
晨	ʃɐn11	晨 早晨
臣	ʃɐn11	臣 大臣
腎	ʃɐn31	肾 肾脏，肾虚
愼	ʃɐn31	慎 慎重
人	jɐn11	人 人民
仁	jɐn11	仁 仁义
忍	jɐn35	忍 忍住
刃	jɐn31	刃 刀刃
認	jeŋ31	认 认得
韌	jɐn31	韧 坚韧
日	jɐt022	日 日期
巾	kɐn55	巾 毛巾
緊	kɐn35	紧 紧张
吉	kɐt055	吉 吉利
僅	kɐn35	仅 不仅
銀	ŋɐn11	银 银行
釁	jɐn31	衅 挑衅
因	jɐn53	因 原因
姻	jɐn53	姻 婚姻
洇	jɐm33	洇 液体向四周散开或渗透
印	jɐn33	印 手印
一	jɐt055	一 一定
漲	tʃœŋ33	涨 涨价
帳	tʃœŋ33	帐 蚊帐
賬	tʃœŋ33	账 算账
脹	tʃœŋ33	胀 肿胀
着	tʃœk033	着 着衣，着装
暢	tʃʰœŋ33	畅 畅快
長	tʃœŋ35	长 生长
腸	tʃʰœŋ11	肠 肠胃
場	tʃʰœŋ11	场 场地
丈	tʃœŋ31	丈 一丈；老丈人
仗	tʃœŋ33	仗 打仗
杖	tʃœŋ11	杖 拐杖
着	tʃœk022	着 睡着；着火
焯	tʃʰœk033	焯 把菜放在开水里焯一焯
商	ʃœŋ53	商 商业
傷	ʃœŋ53	伤 伤害
賞	ʃœŋ35	赏 欣赏
晌	hœŋ35	晌 晌午
餉	hœŋ35	饷 军饷
常	ʃœŋ11	常 经常
嘗	ʃœŋ11	尝 品尝
裳	ʃœŋ11	裳 衣裳
償	ʃœŋ11	偿 赔偿
上	ʃœŋ13	上 上山（动）
尙	ʃœŋ35	尚 和尚
上	ʃœŋ31	上 上面，山上（名）
凰	wɔŋ11	凰 凤凰
晃	fɔŋ35	晃 晃动，晃眼
鑊	wɔk022	镬 锅（炒菜用）
汪	wɔŋ53	汪 汪洋
方	fɔŋ53	方 地方
肪	fɔŋ53	肪 脂肪
聲	ʃiaŋ53	声 大声公（白）
坊	fɔŋ55	坊 作坊
倣	fɔŋ35	仿 仿效
放	fɔŋ33	放 放手
芳	fɔŋ55	芳 芳香
妨	fɔŋ11	妨 妨害，不妨
紡	fɔŋ35	纺 纺织
仿	fɔŋ35	仿 相仿，仿照
彷	fɔŋ35	仿 仿佛
訪	fɔŋ35	访 访问
房	fɔŋ11	房 房间
城	ʃeŋ11	城 县城（新）
防	fɔŋ11	防 防止
亡	mɔŋ11	亡 死亡
芒	mɔŋ55	芒 麦芒
網	mɔŋ13	网 鱼网
忘	mɔŋ11	忘 忘记
妄	mɔŋ13	妄 狂妄
望	mɔŋ31	望 希望
匡	hɔŋ53	匡 赵匡胤
筐	hɔŋ55	筐 箩筐
眶	kwʰaŋ55	眶 眼眶
框	kwʰaŋ55	框 门框
