#漢字	音標	解釋
手	siu24	手：～脚，～段
收	siu44	收：丰～，～集
臭	ts'iu31	臭：～味
醜	ts'iu24	丑：长得丑[白]
醜	ts'iu24	丑：出～[文]
咒	tsiu31	咒：～人
帚	tsiu24	帚：扫～
洲	tsiu44	洲：亚～
州	tsiu44	州：广～
舟	tsiu44	舟：～山
周	tsiu44	周：姓；～围，～年
瘦	sɛi31	瘦：肥瘦
蒐	sau44	搜：～集
餿	sɛi44	馊：饭馊了，臭～
搜	sau44	搜：～查
驟	ts'ɛi44	骤：步～
愁	sɛi51	愁：～眉苦脸
縐	tsiu44	绉：文～～
皺	tsiu31	皱：～纹
鄒	tsɛi44	邹：姓，～家华
宙	ts'iu44	宙：宇～
紂	ts'iu31	纣：商～王
籌	ts'iu51	筹：～码，～备
稠	ts'iu51	稠：～密
綢	ts'iu51	绸：～缎，丝～
丑	ts'iu24	丑：地支，子丑寅卯
抽	ts'iu44	抽：～出
晝	tsiu31	昼：上～，～夜
肘	tsaŋ44	肘：手～
袖	ts'iu44	袖：领～，衫～（衣袖）
泅	ts'iu51	泅：游水
囚	ts'iu51	囚：～犯
銹	siu31	锈：铁～
宿	suk5	宿：星～
繡	siu31	绣：～花
秀	siu31	秀：清～，～才
羞	ts'iu24	羞：～愧
修	siu44	修：装～，～正
就	ts'iu44	就：成～，～去
秋	ts'iu44	秋：～天；～千
酒	tsiu24	酒：～精
揫	ts'iu44	揪：揪头发
廖	liau44	廖：姓
餾	liu51	馏：蒸～水，～粄
溜	liu44	溜：～滑梯
溜	liu44	溜：～走
柳	liu31	柳：～树
琉	liu51	琉：～璃
硫	liu51	硫：～磺
榴	liu51	榴：石～，～莲
留	liu51	留：～级，停～
劉	liu51	刘：姓
流	liu51	流：～汗[白]
流	liu51	流：河～[文]
扭	niu24	扭：～面帕，～动
紐	niu24	纽：纽扣；～约（地名）
矛	mau51	矛：～盾
謀	mɛi51	谋：计～，～财害命
復	huk5	复：反～
婦	hu44	妇：～娘[白]
婦	p'u31	妇：新～（儿媳）[白]
婦	hu44	妇：～女[文]
負	hu44	负：～责，～担
浮	fɛi51	浮：～起来[白]
浮	fɛi51	浮：轻～，～力；云～（地名）
副	hu31	副：正～
富	hu31	富：丰～，～贵
否	fɛi24	否：是～，～定
慪	ʔɛi31	怄：～气
漚	ʔɛi31	沤：久浸水中，～坏，～肥
毆	ʔɛi44	殴：～打
嘔	ʔɛi44	呕：～吐
甌	ʔɛi44	瓯：瓦器；建～（地名）
區	ʔɛi44	区：姓
歐	ʔɛi44	欧：～洲；姓
候	hɛi44	候：～车室，等～
厚	hɛi44	厚：忠～
后	hɛi44	后：皇～
後	hɛi44	后：～日[白]
後	hɛi44	后：～生，～来[文]
猴	hɛi51	猴：猴子
喉	hɛi51	喉：～咙
侯	hɛi51	侯：姓；诸侯
偶	ŋɛi31	偶：配～，～然
藕	ŋɛi31	藕：～断丝连，莲～
寇	k'ɛi31	寇：姓，～准；倭～
扣	k'ɛi31	扣：～钱，～压
叩	k'ap2	叩：～头
口	hɛi24	口：一～饭
口	hɛi24	口：～头，开～
摳	kɛi44	抠：挖
勾	kɛi44	勾：～当
購	kɛi31	购：采～，收～
構	kɛi31	构：结～，～造
垢	kɛi31	垢：水～
夠	kɛi31	够：足～
苟	kɛi24	苟：～且偷生
寥	liau44	寥：～～无几
撩	liau51	撩：～人
撩	liau51	撩：～起来
遼	liau51	辽：～宁，～国
聊	liau51	聊：无～，～天
尿	niau44	尿：屙～
調	t'iau44	调：～动，～走
調	t'iau44	调：音～
掉	t'iau44	掉：～头，～队
跳	t'iau51	跳：～上跌落（阳平）
調	t'iau51	调：～和，～整
條	t'iau51	条：～件，字～
糶	t'iau31	粜：～米（卖米）
跳	t'iau51	跳：～高，起～
挑	t'iau44	挑：～剔，～担
吊	tiau31	吊：上～，～车
釣	tiau31	钓：～鱼
鳥	tiu31	鸟：骂人话，交合[白]
鳥	tsiɔk5	鸟：～笼[白]
鳥	niau24	鸟：花～市场[文]
雕	tiau44	雕：木～，～刻
貂	tiau44	貂：～婵，～皮
刁	tiau44	刁：～钻，嘴～
鷂	jiau44	鹞：纸～（风筝）；～婆（老鹰）
耀	jiau44	耀：～眼，荣～
舀	jiau24	舀：～水
姚	jiau51	姚：姓，～明
窯	jiau51	窑：～洞，烧～
遙	jiau51	遥：逍～
謠	jiau51	谣：歌～，民～
搖	jiau51	摇：动～，～篮
要	jiau31	要：重～
要	jiau44	要：～求
腰	jiau44	腰：猪～
邀	jiau44	邀：～请
妖	jiau44	妖：～怪
夭	jiau44	夭：～折
囂	hiau44	嚣：～张
翹	k'iau44	翘：～起来
翹	k'iau24	翘：银～片
轎	k'iau44	轿：坐～，扛～
蕎	k'iau51	荞：～麦
橋	k'iau51	桥：大～
僑	k'iau51	侨：华～
喬	k'iau51	乔：姓
矯	kiau44	矫：～正
嬌	kiau44	娇：～气，做～（撒娇）
驕	kiau44	骄：～傲
繞	niau31	绕：围～，～线
擾	niau31	扰：打～，～乱
饒	niau51	饶：～命，求～
邵	siau51	邵：姓
紹	ts'iau44	绍：介～；～兴（地名）
韶	siau51	韶：～关（地名）
少	siau31	少：～年，～爷
少	siau24	少：～数，多～
燒	siau44	烧：～水，发～
詔	tsiau44	诏：～书；～安（地名）
照	tsiau31	照：～明，～顾
沼	tsiau44	沼：～气
招	tsiau44	招：～生
昭	tsiau44	昭：王～君
召	ts'iau44	召：号～，～集
兆	ts'iau44	兆：预～；人名用字
趙	ts'iau44	赵：姓
潮	ts'iau51	潮：～湿，涨～
朝	ts'iau51	朝：～代
超	ts'iau44	超：～过
朝	tsiau44	朝：～晨，三～
鞘	siau31	鞘：刀～
肖	siau44	肖：生～
肖	siau44	肖：姓
笑	siau31	笑：～话，玩～
小	siau24	小：～姐，～人
銷	siau44	销：供～社，～售
硝	siau44	硝：～烟，～酸
宵	siau44	宵：元～，夜～
消	siau44	消：～化
樵	tsiau44	樵：柴
俏	siau44	俏：俊～
悄	siau44	悄：静～～
醮	tsiau31	醮：打～（做法事），再醮（嫁人）
剿	tsiau24	剿：围～，～匪
椒	tsiau44	椒：胡～
蕉	tsiau44	蕉：米～；～岭（地名）
焦	tsiau44	焦：姓
療	liau51	疗：治～，～养
燎	liau51	燎：星星之火，可以～原
妙	miau24	妙：～计
廟	miau44	庙：和尚～
秒	miau24	秒：～针
渺	miau24	渺：～小，～茫
藐	miau24	藐：～视
描	miau51	描：～写
苗	miau51	苗：鱼～，～族
鰾	piap5	鳔：鱼～
嫖	p'iau51	嫖：～娼
瓢	p'iau44	瓢：勺子
票	p'iau31	票：车～
漂	p'iau51	漂：～白，～亮
漂	p'iau44	漂：～流
飄	p'iau44	飘：～扬
錶	piau44	表：手～
表	piau24	表：图～，～扬
標	piau44	标：～准，～志，招～
臕	piau44	膘：肥～
坳	au31	坳：山～，～背
凹	au31	凹：～面镜
校	kau24	校：学～，～长，上～
效	hau44	效：～果
淆	ŋau51	淆：混～
肴	ŋau51	肴：美味佳～
哮	p'au31	哮：～喘
孝	hau31	孝：～顺
咬	ŋau31	咬：～人
巧	k'au24	巧：～合
敲	k'au31	敲：～锣打鼓
覺	kau31	觉：睡～
窖	kau31	窖：地～，番薯～
酵	hau31	酵：发～，～母片
較	kau44	较：交换[白]
較	kau24	较：比～[文]
校	kau24	校：调校
校	kau24	校：～对
敎	kau31	教：～育，～师
搞	kau24	搞：～活动
攪	kun24	搅：搅拌
鉸	kau44	铰：～剪
狡	kau24	狡：～猾
絞	kau24	绞：～刑，～肉机
敎	kau31	教：～书
膠	kau44	胶：～水，橡～
郊	kau44	郊：～区
交	kau44	交：交叉，～脚（翘二郎腿）[白]
交	kau44	交：～通，～钱[文]
哨	sau31	哨：口～
稍	sau44	稍：～等；～息
捎	siau44	捎：～带，～口信
梢	siau44	梢：树～
巢	ts'au51	巢：雀～
吵	ts'au51	吵：～人，争～
炒	ts'au24	炒：～股，～菜
鈔	ts'au44	钞：～票
抄	ts'au44	抄：～书
笊	tsau24	笊：～捞（笊篱）
找	tsau24	找：～钱，查～
爪	tsau24	爪：鸡～
抓	tsa44	抓：～紧
罩	tsau31	罩：灯～，床～
鬧	nau31	闹：～热，～事
貌	mau44	貌：礼～
卯	mau31	卯：地支，子丑寅卯
錨	lau51	锚：抛～
貓	miau13	猫：大～
茅	mau51	茅：～庐
鮑	pau44	鲍：姓；～鱼
刨	p'au51	刨：～地，～花板
跑	p'au13	跑：～步
泡	p'au31	泡：～茶
炮	p'au31	炮：枪～
拋	p'au55	抛：～弃
泡	p'iau31	泡：起～[训，瘭]
泡	p'au31	泡：灯～；泡沫（多～）
爆	p'au31	爆：～炸
豹	pau51	豹：动物，～虎
飽	pau24	饱：食～（吃饱）
胞	pau44	胞：同～
包	pau44	包：钱～，～围
澳	au31	澳：～门
懊	au31	懊：～悔
奧	au31	奥：～妙，～运会
懊	au31	懊：～恼
襖	au24	袄：棉～，～袍
號	hau44	号：～码，口～[名]
浩	hau44	浩：～～荡荡；人名用字
號	hau44	号：～叫，呼～[动]
毫	hau51	毫：～米
壕	hau51	壕：战～
豪	hau51	豪：～华，～猪
耗	hau31	耗：消～
好	hau31	好：爱～
好	hau24	好：～人
蒿	k'au44	蒿：蓬～，青～，茼～
傲	ŋau44	傲：骄～
熬	ŋau44	熬：～汤，～夜
犒	hau44	犒：～劳，～赏
靠	k'au31	靠：依～，可～
烤	k'au24	烤：烧～
考	k'au24	考：～试，大～
吿	kau31	告：报～，～状
稿	kau24	稿：草～，～纸
糕	kau44	糕：蛋～，糟～
羔	kau44	羔：羊～
篙	kau44	篙：竹～
膏	kau44	膏：牙～；狗皮～药
髙	kau44	高：姓；～低
掃	sau31	扫：～把[名]
嫂	sau24	嫂：大～
掃	sau31	扫：～地[动]
臊	sau44	臊：臭～
騷	sau44	骚：风～，离～
造	ts'au31	造：创～
皂	ts'au31	皂：肥～
槽	ts'au51	槽：猪～，水～
曹	ts'au51	曹：姓
糙	ts'au31	糙：～米，粗～
草	ts'au24	草：青～，～稿
操	ts'au44	操：做～，～作
竈	tsau31	灶：～头，～神
躁	ts'au31	躁：烦～，暴～
蚤	siɛt5	蚤：跳～
棗	tsau24	枣：红～
早	tsau24	早：还～
糟	tsau44	糟：酒～，～糕
遭	tsau44	遭：～遇，～殃
澇	lau44	涝：洪～，旱～
老	lau24	老：～爷，～实
嘮	lau51	唠：～叨
牢	lau51	牢：～房，坐～
撈	lɛi51	捞：～起来[白]
撈	lau44	捞：打～局[文]
勞	lau51	劳：～动
惱	nau31	恼：讨厌，不喜欢[白]
惱	nau24	恼：烦～[文]
腦	nau24	脑：猪～，～屎（脑子）
導	t'au24	导：领～，～师
盜	t'au44	盗：强～，～窃
稻	t'au44	稻：水～
道	t'au44	道：～理
濤	t'au44	涛：波～
萄	t'au51	萄：葡～
陶	t'au51	陶：～瓷；姓
淘	t'au44	淘：～米，～沙
逃	t'au51	逃：～走
桃	t'au51	桃：杨～，～花
套	t'au31	套：配～，～房
討	t'au24	讨：～老婆，～厌
滔	t'au44	滔：～～不绝，波浪～天
倒	tau24	倒：～水，～退
到	tau31	到：～站
倒	tau24	倒：颠～
島	tau24	岛：海南～
禱	t'au24	祷：祈～，～告
叨	tau44	叨：唠～
刀	tau44	刀：菜～
帽	mau44	帽：草～
冒	mau44	冒：～充，感～
毛	mau51	毛：～病，鸡～
暴	p'au31	暴：～雨，残～
抱	p'au44	抱：拥抱
袍	p'au51	袍：长～，袄～
報	pau31	报：～告，日～
寶	pau24	宝：～贝
堡	pau24	堡：碉～
保	pau24	保：～护
褒	pau44	褒：～奖，～义词
彙	foi44	汇：词～
謂	vui44	谓：称～，所～
胃	vui44	胃：肠～
緯	vui31	纬：经～
葦	vui31	苇：芦～
偉	vui31	伟：～大
圍	vui51	围：包～，～墙
違	vui51	违：～反
慰	ʔui24	慰：安～，～问
畏	vui44	畏：不喜欢；怕，～热
威	ʔui44	威：～风，～胁
諱	vui31	讳：忌～
徽	fui44	徽：国～，～章
輝	fui44	辉：光～，～煌
揮	fui44	挥：指～
魏	ŋui44	魏：～国；姓
貴	kui31	贵：～重
鬼	kui24	鬼：鬼神
歸	kui44	归：回～，～类
味	mi44	味：～道，～精
未	mi44	未：～来；地支
尾	mi31	尾：尾巴
微	mi51	微：稍～
翡	fui24	翡：～翠
肥	fui51	肥：化～，～肉
費	fɛi31	费：～用，浪～
妃	fui44	妃：贵～
痱	mui31	痱：痱子，热～
匪	fui24	匪：土～
飛	fui44	飞：飞行[白]
飛	fui44	飞：～机；人名，张～[文]
非	fui44	非：是～，～常
唯	vui51	唯：～物主义
遺	vui51	遗：～失，～憾
惟	vui51	惟：～一
維	vui51	维：～生素，～持，纤～
位	vui44	位：座～，～置
櫃	k'ui44	柜：～台
葵	k'ui51	葵：向日～，～花籽
逵	k'ui51	逵：人名用字，李～
季	kui31	季：四～，～节
愧	k'ui24	愧：惭～
癸	k'ui51	癸：天干
軌	k'ui24	轨：铁～
龜	kui44	龟：乌～
誰	sui51	谁：疑问代词
水	sui24	水：～果，～平
錐	tsui44	锥：圆～
帥	soi31	帅：元～
摔	soi44	摔：～跤
衰	soi44	衰：运气不好[白]
衰	soi44	衰：～弱，～老[文]
墜	tsui31	坠：目～～[白]
墜	tsui31	坠：下～，玉～[文]
錘	ts'ui51	锤：铁～[名]；[动]
槌	ts'ui51	槌：木～[名]；[动]
追	tsui44	追：追赶，赶走[白]
追	tsui44	追：～求[文]
穗	hui44	穗：谷～
隧	sui51	隧：～道
遂	sui51	遂：杀人未～
粹	sui31	粹：纯～
雖	sui44	虽：～然
悴	ts'ui31	悴：憔～
翠	ts'ui31	翠：翡～
醉	tsui31	醉：～酒
淚	lui44	泪：眼～
類	lui44	类：分～
壘	lui31	垒：堡～，～球
爲	vui51	为：～什么
爲	vui51	为：作～，行～，～人
委	ʔui24	委：～托，常～
萎	ʔui24	萎：枯～
毀	k'ui24	毁：～灭
僞	ŋui24	伪：虚～
危	ŋui51	危：～险，安～
跪	k'ui44	跪：下～
窺	kui44	窥：偷～
虧	k'ui44	亏：食～（吃亏）
詭	kui24	诡：～计多端
規	kui44	规：～定，圆～
蕊	lui51	蕊：花～
瑞	sui44	瑞：～金；董存～
睡	soi44	睡：睡觉
垂	sui51	垂：下～，～头丧气
炊	ts'ui44	炊：野～
吹	ts'ui44	吹：～牛皮，～喇叭
隨	ts'ui51	随：～时，～便
髓	sui24	髓：骨～
嘴	tsoi31	嘴：嘴巴[白，训]
嘴	tsui24	嘴：嘴巴[文]
累	lui31	累：连～
累	lui31	累：积～
依	ʔi44	依：～靠
衣	ʔi44	衣：外～；花生皮
稀	hi44	稀：～少
希	hi44	希：～望
毅	ŋiɛ44	毅：～力
祈	k'i51	祈：～祷
汽	hi31	汽：～水，～车
氣	hi31	气：～人，空～
豈	hi24	岂：～有此理
旣	ki31	既：～然
幾	ki24	几：～何
幾	ki24	几：～只
饑	ki44	饥：～荒
譏	ki44	讥：～笑
機	ki44	机：～会，飞～
幾	ki24	几：～乎
異	zɿ44	异：～同
以	zɿ31	以：可～，～为
已	ki31	已：～经
怡	zɿ51	怡：心旷神～；人名用字
意	ʔi31	意：～思
醫	ʔi44	医：～生
嘻	hi24	嘻：～皮笑脸
喜	hi24	喜：～欢
煕	hi44	熙：康～
嬉	hi24	嬉：玩，～戏
擬	ni31	拟：模～，～人
疑	ni51	疑：怀～
忌	ki41	忌：做～（做法事）[白]
忌	ki31	忌：禁～，～讳，～日[文]
旗	k'i51	旗：红～
期	k'i51	期：日～
棋	k'i51	棋：围～，捉～（下棋）
其	k'i51	其：～他，～实
杞	ki24	杞：枸～
起	hi24	起
欺	hi44	欺：～负
記	ki31	记：笔～，～号
紀	ki24	纪：～律
己	ki24	己：自～
箕	ki44	箕：畚～
基	ki44	基：～本，地～
耳	ni24	耳：耳朵，中～炎
而	ni51	而：～且，反～
侍	siɛ44	侍：服～，～卫
恃	ts'ɿ51	恃：～才傲物，有～无恐
巿	si31	巿：～场，城～
時	si51	时：～间，当～
試	si31	试：试试[白]
試	si31	试：考～[文]
始	ts'ɿ24	始：开～，～终
詩	si44	诗：～人
齒	ts'ɿ24	齿：牙～
痣	tsi31	痣：乌～
誌	tsi31	志：县～，标～
志	tsi31	志：～气，～愿
址	tsi24	址：地～
趾	tsiɛ24	趾：脚～
止	tsi24	止：停～，～血
芝	tsi44	芝：灵～，～麻
之	tsi44	之：～前
駛	siɛ24	驶：驾～
史	siɛ24	史：历～
使	siɛ24	使：～用，假～，大～馆
事	siɛ44	事：做～[白]
事	siɛ44	事：～实，～情[文]
柿	ts'iɛ31	柿：柿子，～饼
仕	siɛ44	仕：～途
士	siɛ44	士：～兵
廁	ts'ɿ31	厕：～所，公～
治	ts'ɿ44	治：～鸡，～猪[白]
治	ts'ɿ44	治：～安，统～[文]
痔	ts'ɿ44	痔：～疮
持	ts'ɿ51	持：支～
恥	ts'ɿ24	耻：～辱
癡	ts'ɿ44	痴：白～，～呆
置	tsi44	置：布～
飼	ts'ɿ44	饲：喂饭[白]
飼	ts'ɿ51	饲：～料，～养[文]
嗣	ts'ɿ51	嗣：后～；谭～同
寺	si44	寺：～庙，灵光～
巳	ts'ɿ44	巳：地支，～时
祀	ki31	祀：祭～
似	ts'ɿ31	似：好～（好像）[白]
似	ts'ɿ31	似：相～，～乎[文]
祠	ts'ɿ51	祠：～堂
詞	ts'ɿ51	词：歌～
辭	ts'ɿ51	辞：～职，告～
思	si44	思：意～
伺	ts'ɿ44	伺：～候，～机而动
思	si44	思：～想
絲	si44	丝：～绸
司	si44	司：公～，～令
字	ts'ɿ44	字：～典，文～
磁	ts'i51	磁：～铁，～场
慈	ts'i51	慈：～悲，～禧太后
梓	tsi24	梓：桑～；曾宪～
子	tsi24	子：～孙；孔～
滋	tsi44	滋：～味
吏	li44	吏：官～
鯉	li31	鲤：～鱼
理	li31	理：道～，～由
裏	tin44	里：～外，～背（里面）
里	li31	里：公～
李	li24	李：姓；水果
狸	li51	狸：狐～
釐	li51	厘：～米
你	ni31	你：第二人称[白]
你	ni31	你：～们，第二人称[文]
肄	zɿt5	肄：～业
姨	zɿ51	姨：大～，～丈
夷	zɿ51	夷：化险为～，蛮～
懿	ʔi24	懿：人名用字，司马～
伊	zɿ44	伊：～犁；姓
祁	k'i51	祁：～连山
棄	hi31	弃：放～，抛～
器	hi31	器：武～，机～，～重
冀	zɿt5	冀：河北简称，晋察～
几	ki24	几：茶～
肌	ky44	肌：～肉
飢	ki44	饥：～饿
貳	ni44	贰：～心
二	ni44	二：数字
嗜	si44	嗜：～好
視	si44	视：近～
屎	si24	屎：狗～
矢	si31	矢：有的放～
屍	si44	尸：～体，死～
示	si44	示：表～
至	tsi31	至：～少
指	tsi24	指：手～，～甲
旨	tsi24	旨：圣～
脂	tsi24	脂：～肪，胭～
獅	siɛ44	狮：狮子
師	siɛ44	师：老～，～父
稚	tsi31	稚：幼～
遲	ts'ɿ51	迟：～到，推～
致	tsi31	致：导～
肆	si31	肆：放～
四	si31	四：数字
死	si24	死：～人
私	si44	私：自～
自	ts'ɿ44	自：～私
餈	ts'ɿ51	糍：糍粑，糯米～
瓷	ts'ɿ51	瓷：～砖，陶～
次	ts'ɿ31	次：名～，～品
姊	tsi24	姊：～妹
咨	tsi44	咨：～询
姿	tsi44	姿：～势
資	tsi44	资：～本
痢	li51	痢：癞～（头屑）
痢	li44	痢：～疾
利	li44	利：～润，有～
履	li31	履：～行，～历
梨	li51	梨
膩	ni51	腻：油～，细～
尼	niɛ51	尼：～姑
地	t'i44	地：土～
寐	mi44	寐：梦～以求，假～
媚	mi51	媚：～眼，妩～；人名用字
美	mi31	美：～丽，～化
黴	moi51	霉：发～，倒～
楣	mi51	楣：门～
眉	mi51	眉：眉毛，画～
篦	p'i44	篦：篦子（很密的梳子）
鼻	p'i44	鼻：鼻子；鼻涕
備	p'i44	备：准～，～用
枇	p'i51	枇：～杷
琵	p'i51	琵：～琶
屁	p'i31	屁：放～
丕	p'i24	丕：人名用字，曹～
痹	pi31	痹：麻～
庇	pi31	庇：包～，～护
泌	pi31	泌：分～；滤出汤汁
祕	pi31	秘：～书，～密
比	pi24	比：～较，对～
鄙	pia24	鄙：差劲[白]
鄙	pi44	鄙：卑～，～视[文]
悲	pi44	悲：～伤
易	zɿ44	易：容～
移	zɿ51	移：～动
椅	ʔi24	椅：椅子，藤～
倚	ʔi44	倚：～靠，～老卖老
戲	hi31	戏：做～
犧	hi44	牺：～牲
議	ni31	议：～论，会～
義	ni44	义：情～，～气
誼	ni51	谊：友～
蟻	ŋiɛ24	蚁：蚂蚁，白～
儀	ni44	仪：礼～，～式
宜	ni51	宜：适～，～昌
妓	tsi44	妓：～女
技	k'i44	技：杂～[白]
技	k'i44	技：～术[文]
徛	k'i31	徛：站立；（山）斜度高
岐	tsi44	岐：～山
騎	k'i51	骑：～楼
騎	k'i51	骑：～马
奇	k'i51	奇：～怪
企	k'i31	企：～业，～鹅
羈	ki44	羁：～押，放荡不～
寄	ki31	寄：～信，～托
爾	ni31	尔：～虞我诈；保～（人名）
兒	ni51	儿：～童
豉	si44	豉：豆～
氏	si44	氏：姓～
是	si44	是：～否，～非
匙	ts'ɿ51	匙：锁～，汤～
翅	ts'ɿ31	翅：鱼～
施	sɿ44	施：措～；姓
舐	tsiam24	舐：舔
侈	ts'ɿ44	侈：奢～
只	tset5	只：～有
紙	tsi24	纸：白～
梔	ak5	栀：黄～（水横枝、黄果）
肢	tsi44	肢：四～，～体
枝	tsi44	枝：树～
支	tsi44	支：～持，天干地～[文]
支	tsɿ44	支：两～笔[白，量]
篩	sɛ44	筛：谷～，米～
差	ts'a44	差：参～不齐
馳	ts'i51	驰：奔～
池	ts'i51	池：水～
智	tsɿ31	智：～慧
蜘	tsi44	蜘：～蛛
知	ti44	知：知道，唔～[白]
知	tsɿ44	知：～识[文]
知	ti44	知：通～，～道，无～[文]
賜	ts'i31	赐：赏～
徙	sai24	徙：移居，～屋，迁～
璽	soi24	玺：玉～
撕	sɿ44	撕：～烂
斯	sɿ44	斯：～大林
疵	ts'i44	疵：瑕～，吹毛求～
刺	ts'i31	刺：～激，穿～
此	ts'i24	此：到～为止
雌	ts'i44	雌：～雄
紫	tsɿ24	紫：～色
荔	li44	荔：～枝
璃	li51	璃：玻～
籬	li51	篱：～笆
離	li51	离：～別，～开
彌	niɛ31	弥：～补，阿～陀佛
糜	mi51	糜：～烂；粥
避	p'it5	避：逃～
被	p'i44	被：～动，～迫
婢	pi44	婢：奴～，～女
被	p'i31	被：被子，毛巾～
脾	p'i51	脾：～胃，～气
疲	p'i51	疲：～劳
皮	p'i51	皮：调～，～肤
譬	pi24	譬：～喻，～如
披	p'i44	披：～肩，～露
臂	p'i31	臂：手～，～力
彼	p'i24	彼：～此
卑	pi44	卑：自～，～鄙
碑	pi44	碑：石～，～文
慧	hui44	慧：智～
惠	hui44	惠：～州，优～
攜	k'ui51	携：～带，提～
奎	k'ui51	奎：人名用字；～宁（药名）
桂	kiɛ31	桂：～花
閨	kui44	闺：～房
圭	kui44	圭：人名用字；乌拉～
穢	soi31	秽：淫～，污～
吠	p'oi44	吠：狗～
肺	fɛ31	肺：猪～
廢	fɛ31	废：～品，作～
銳	yɛ44	锐：尖～，～角
衛	viɛ44	卫：～生
稅	soi31	税：交～，～收
贅	tsui31	赘：累～，入～
綴	tsui31	缀：点～
歲	soi31	岁：十～，～数[白]
歲	soi31	岁：万～，～月[文]
脆	ts'ui31	脆：易断[白]
脆	ts'ui31	脆：干～[文]
話	va44	话：说[白，动]
話	va44	话：讲～[白，名]
話	va44	话：笑～，讲～[文，名]
筷	fai31	筷：公～
快	k'ai31	快：～车
畫	vak5	画：～图，图～
歪	viɛ24	歪：～风邪气
卦	ka31	卦：八～
掛	ka31	挂：～起来，牵～，～钩
拐	pɛ44	拐：～脚（瘸腿）
拐	kai24	拐：～卖，铁～李
壞	fai44	坏：～人
淮	fai51	淮：～河，～北
槐	fai51	槐：～树
懷	fai51	怀：～疑
怪	kai31	怪：奇～
乖	kai44	乖：小孩听话
繪	foi44	绘：～图，测～
會	foi44	会：～睡，～来
會	foi44	会：开～
外	ŋoi44	外：～面
檜	foi44	桧：人名，秦～
劊	k'ai31	刽：～子手
會	foi44	会：～计
最	tsui31	最：～好
兌	toi31	兑：～水，～换
蛻	t'oi24	蜕：～变，～皮，～壳
煨	voi44	煨：～番薯
潰	k'ui24	溃：～疡，胃～疡
匯	foi44	汇：～报，～款
茴	foi31	茴：～香
回	foi51	回：～礼[白]
回	foi51	回：～想[文]
晦	foi31	晦：～气
悔	foi31	悔：后～
賄	foi44	贿：受～，～赂
灰	foi44	灰：石～，～色
桅	ŋui51	桅：～杆
塊	k'ai31	块：一～钱，～头
恢	foi44	恢：～复
魁	k'ui51	魁：～梧，花～
盔	k'ui44	盔：头～，～甲
碎	sui31	碎：～布，破～
罪	ts'oi44	罪：～过（可怜、难受）[白]
罪	ts'oi44	罪：得～，犯～[文]
摧	ts'ui44	摧：～残
崔	ts'ui44	崔：姓，～莺莺
催	ts'ui44	催：～促，～眠
累	lui31	累：劳～
雷	lui51	雷：打～，～公；姓
內	noi44	内：～行，～外
隊	toi31	队：～伍，排～
退	t'oi31	退：向后退[白]
退	t'oi31	退：后～，～步[文]
腿	t'oi24	腿：～部，火～
推	t'ui44	推：～荐，～动
碓	toi31	碓：舂米工具，踏～
對	toi31	对：～错；成双成～
堆	toi44	堆：一～[量]，～放[动]
昧	mi44	昧：愚～，拾金不～
妹	moi44	妹：妹妹，姊～，老～
莓	moi51	莓：草～
每	moi31	每：～只，～日
玫	moi51	玫：～瑰
煤	moi51	煤：烧～，～矿
媒	moi51	媒：～人
枚	moi51	枚：两～
梅	moi51	梅：～花
焙	p'oi44	焙：～火
背	p'oi44	背：～书
佩	p'oi31	佩：～服
倍	p'oi31	倍：～数
裴	p'oi51	裴：姓
賠	p'oi51	赔：～钱
陪	p'oi51	陪：～同
培	p'oi51	培：～训
配	p'oi31	配：分～，搭～
坯	p'oi44	坯：泥～，毛～房
胚	p'oi44	胚：～胎
背	poi31	背：违～，后～
輩	p'oi31	辈：～分，长～
杯	poi44	杯：茶～
係	hai44	系：是[白]
係	hai44	系：关～[文]
繫	hai44	系：联～
系	hai44	系：中文～，～统
兮	si44	兮：神经～～
奚	k'iɛ44	奚：～落
倪	ni51	倪：姓，～萍
契	k'iɛ31	契：房～，～约
啟	k'iɛ24	启：～发
溪	k'iɛ44	溪：～水
髻	kiɛ31	髻：发髻；鸡～（鸡冠）
繫	hai44	系：～皮带
繼	kiɛ31	继：～续，～承
計	kiɛ31	计：～算，会～
稽	ki44	稽：～查，滑～
雞	kiɛ44	鸡：～公（公鸡）
婿	siɛ31	婿：女～
細	siɛ31	细：粗细，大小
洗	siɛ24	洗：～菜，～衣机
犀	siɛ44	犀：～牛
棲	ts'iɛ44	栖：两～动物
西	siɛ44	西：东西南北
劑	tsiɛ31	剂：一～药，药～
臍	ts'ɿ51	脐：肚～，～带
齊	ts'iɛ51	齐：整～，放～，来～[白]
齊	ts'iɛ51	齐：～国[文]
砌	ts'iet5	砌：～墙
妻	ts'iɛ44	妻：夫～
濟	tsiɛ31	济：～公，经～
擠	tsiɛ31	挤：拥～，～时间
隸	lɛ44	隶：奴～，～属
麗	li44	丽：秀～
禮	lɛ31	礼：～貌
黎	li51	黎：～民，～明；姓
犁	lɛ51	犁：耕田用具
泥	niɛ51	泥：水～，地～（地板）
遞	t'iɛ31	递：传～，邮～员
第	t'iɛ44	第：～一，门～
弟	t'iɛ31	弟：弟弟，老～[白]
弟	t'iɛ44	弟：兄～[文]
啼	t'iɛ51	啼：鸡～[白]
啼	t'iɛ51	啼：哭哭～～[文]
