#漢字	音標	解釋
攝	nip033	摄 摄影
陝	ʃim35	陕 陕西
閃	ʃim35	闪 闪电
摺	tʃip033	折 折被子，折纸
佔	tʃim44	占 占有，占地方
占	tʃim33	占 占卜
瞻	tʃim33	瞻 瞻仰
沾	nim33	沾 沾湿
粘	nim33	粘 粘贴
漸	tʃim31	渐 逐渐
捷	tʃʰit033	捷 捷报
潛	tʃʰim31	潜 潜水
簽	tʃʰim33	签 签名
妾	tʃʰip033	妾 妻妾
籤	tʃʰim33	签 牙签
殲	tʃʰim33	歼 歼灭
接	tʃip033	接 接待
尖	tʃim33	尖 尖刀
獵	lip021	猎 打猎
殮	kim31	殓 殡殓
簾	lim11	帘 窗帘
斂	lim31	敛 收敛
鐮	lim11	镰 镰刀
廉	lim11	廉 廉洁
鑷	nip033	镊 镊子
聶	nip033	聂 姓
黏	tʃim33	黏 黏米，黏合剂
貶	pien35	贬 贬值
壓	aʔ033	压 压力
押	aʔ033	押 押送
匣	kap033	匣 匣子
鴨	ap033	鸭 鸭子
艦	lam31	舰 军舰
銜	hɐm11	衔 军衔
巖	ŋam11	岩 岩石，石灰岩
胛	kap033	胛 肩胛
甲	kap033	甲 天干第一
監	kam44	监 国子监；太监
鑒	kam44	鉴 鉴定
監	kam44	监 监视，监牢
衫	ʃam33	衫 衬衫
峽	hip021	峡 三峡
洽	hɐp055	洽 洽谈
狹	kiɐp021	狭 狭窄
餡	hɐm31	馅 饺子馅
陷	hɐm31	陷 陷井
鹹	ham11	咸 咸淡
咸	hɐm11	咸 咸丰
恰	hɐp055	恰 恰当
裌	kiɐp021	夹 夹衣，夹袄
夾	kiɐp021	夹 夹子；夹东西
鹼	kɐŋ35	碱 发酵用
減	kam35	减 加减
尷	kam44	尴 尴尬
杉	tʃʰam13	杉 杉树
煠	ʃap021	炸 把食物放入沸水或沸油里弄熟
閘	tʃap021	闸 闸门
讒	tʃʰam11	谗 谗言
饞	tʃʰam11	馋 嘴馋
插	tʃʰap033	插 插秧
眨	tʃam35	眨 眨眼
蘸	nam13	蘸 蘸酱油
斬	tʃam35	斩 刀斩
站	tʃam31	站 车站
賺	tʃaŋ31	赚 赚钱
站	tʃam31	站 站立
劄	tʃa44	扎 针扎
喊	ham44	喊 叫喊
橄	kam33	橄 橄榄
敢	kam35	敢 勇敢
柑	kam33	柑 芦柑
甘	kam33	甘 甘蔗
三	ɬam33	三 第三
暫	tʃam31	暂 暂时
慚	tʃʰam11	惭 惭愧
蠟	lap021	蜡 蜡烛
臘	lap021	腊 腊肉
濫	lam31	滥 泛滥
纜	lam35	缆 缆绳，缆车
攬	lam13	揽 包揽
欖	lam35	榄 橄榄
覽	lam13	览 阅览
籃	lam11	篮 篮子
藍	lam11	蓝 蓝色
淡	tʰam13	淡 咸淡；浓淡
痰	tʰam11	痰 吐痰
談	tʰam11	谈 谈话
塌	tʰap033	塌 倒塌
榻	tʰap033	榻 床榻
遢	tʰaʔ033	遢 邋遢
毯	tʰaŋ35	毯 毛毯
塔	tʰap033	塔 一座塔
擔	tam44	担 挑担（名）
膽	tam35	胆 胆小
擔	tam33	担 担任（动）
暗	ɐm44	暗 黑暗
揞	ɐm33	揞 揞住
庵	ɐm33	庵 尼姑庵
盒	hɐp021	盒 盒子
合	kap033	合 十合一升
憾	hɐm44	憾 遗憾
撼	hɐm44	撼 震撼
含	hɐm31	含 包含
函	hɐm11	函 信函
喝	hut033	喝 喝彩
勘	hɐm44	勘 勘探
砍	hɐm44	砍 砍柴
龕	hɐm33	龛 神龛
坎	hɐm44	坎 坎坷；坎头
堪	hɐm44	堪 难堪
鴿	kap033	鸽 鸽子
蛤	hap033	蛤 蛤蜊
合	hɐp021	合 合作
感	kam35	感 感谢
蠶	tʃʰam11	蚕 蚕丝
雜	tʃap021	杂 复杂
慘	tʃʰam35	惨 悲惨
參	tʃʰam33	参 参加
簪	tʃʰam33	簪 发簪
拉	lai33	拉 拖拉
男	nam11	男 男人
納	nap021	纳 出纳
南	nam11	南 南方
沓	tʰap033	沓 一沓纸
譚	tʰam11	谭 姓
潭	tʰam11	潭 湘潭
拓	tʰɔk033	拓 拓本；开拓
踏	tap021	踏 脚踏
探	tʰam44	探 探路
貪	tʰam33	贪 贪心
搭	tap033	搭 搭车，衣服搭在肩上
答	tap033	答 回答
耽	tam33	耽 耽误
幼	iɐu44	幼 幼稚
幽	iɐu33	幽 幽默
糾	tɐu35	纠 纠正
丟	tiu33	丢 丢失
謬	mɐu31	谬 谬论
彪	piu33	彪 林彪
柚	iɐu11	柚 柚子
釉	iɐu11	釉 釉彩
誘	iɐu33	诱 引诱
酉	iɐu13	酉 地支第十
悠	iɐu11	悠 悠闲
猶	iɐu11	犹 犹豫
游	iɐu11	游 旅游
油	iɐu11	油 花生油
由	iɐu11	由 理由
佑	iɐu31	佑 保佑
右	iɐu31	右 左右
又	iɐu31	又 又一次
友	iɐu13	友 朋友
有	iɐu13	有 有无
郵	iɐu11	邮 邮票
尤	iɐu11	尤 尤其
優	iɐu33	优 优秀
憂	iɐu33	忧 担忧
嗅	tʃʰɐu44	嗅 嗅觉
朽	au35	朽 腐朽
休	iɐu33	休 休息
柩	kɐu31	柩 灵柩
牛	ŋɐu11	牛 吹牛
舊	kɐu31	旧 新旧
咎	kɐu44	咎 咎由自取
舅	kʰɐu13	舅 舅舅，舅父
仇	ɬɐu11	仇 姓
球	kʰɐu11	球 地球
求	kʰɐu11	求 要求
丘	iɐu33	丘 姓；山丘
究	kɐu44	究 研究
救	kɐu44	救 救命
灸	kɐu44	灸 针灸
韭	kɐu35	韭 韭菜
久	kɐu35	久 长久
九	kɐu35	九 第九
鬮	kʰɐu33	阄 抓阄
糾	tɐu35	纠 纠缠
鳩	kɐu35	鸠 斑鸠
揉	iɐu11	揉 揉眼睛，揉面团
柔	iɐu11	柔 温柔
售	tʃʰɐu11	售 出售
壽	ʃɐu31	寿 寿星
授	ʃɐu31	授 教授
受	ʃɐu31	受 接受
酬	tʃʰɐu11	酬 报酬
仇	ʃɐu11	仇 报仇
獸	ʃɐu44	兽 野兽
守	ʃɐu35	守 保守
首	ʃɐu35	首 首都
手	ʃɐu35	手 手段
收	ʃɐu33	收 秋收，收集
臭	tʃʰɐu44	臭 香臭
醜	tʃʰɐu35	丑 丑陋
咒	tʃɐu44	咒 咒人
帚	tʃau35	帚 扫帚
洲	tʃɐu33	洲 亚洲
州	tʃɐu33	州 杭州
舟	tʃɐu33	舟 舟山
周	tʃɐu33	周 姓；周围
漱	ɬɐu44	漱 漱口
瘦	ʃɐu44	瘦 瘦小
蒐	ɬɐu35	搜 搜集
餿	ɬok055	馊 饭馊了
搜	ɬɐu35	搜 搜查，搜身
驟	tʃɐu31	骤 步骤；暴风骤雨
愁	ʃɐu11	愁 发愁
鄒	tʃau33	邹 姓
皺	tʃɐu44	皱 皱纹
宙	tʃɐu31	宙 宇宙
紂	tʃɐu31	纣 商纣王
籌	tʃʰɐu11	筹 筹备
稠	tʃʰɐu11	稠 稠密
綢	tʃʰɐu11	绸 丝绸
抽	tʃʰɐu33	抽 抽出
丑	tʃʰɐu35	丑 子丑寅卯
晝	tʃɐu44	昼 日昼
囚	tʃʰɐu11	囚 囚犯
袖	tʃɐu31	袖 领袖
銹	ɬɐu44	锈 生锈
宿	ɬok055	宿 宿舍
繡	ɬɐu44	绣 绣花
秀	ɬɐu44	秀 清秀
羞	ɬɐu33	羞 害羞
修	ɬɐu33	修 修理
就	tʃɐu31	就 成就
鰍	tʃʰɐu33	鳅 泥鳅
秋	tʃʰɐu33	秋 秋天
秋	tʃʰɐu33	秋 秋千
酒	tʃɐu35	酒 酒精
揪	tʃʰɐu33	揪 揪头发
廖	liu31	廖 姓
餾	lɐu11	馏 蒸馏水
溜	lɐu11	溜 溜走
柳	lɐu13	柳 柳树
琉	lɐu11	琉 琉璃
硫	lɐu11	硫 硫磺
榴	lɐu11	榴 石榴
留	lɐu11	留 留下
劉	lɐu11	刘 姓
流	lɐu11	流 流动
扭	nɐu13	扭 扭动
紐	nɐu13	纽 纽扣
矛	mau11	矛 矛盾
謀	mɐu11	谋 阴谋
復	fok021	复 复兴
負	fu31	负 负担
婦	fu13	妇 妇女
浮	fɐu11	浮 浮动；轻浮
副	fu44	副 正副（副省长）
富	fu44	富 富贵
否	fɐu35	否 否定
慪	ɐu44	怄 怄气
漚	ɐu44	沤 久浸水中（沤肥）
毆	ɐu33	殴 殴打
嘔	ɐu35	呕 呕吐
歐	ɐu33	欧 欧洲
候	hɐu31	候 等候
后	hɐu31	后 皇后
厚	hɐu13	厚 忠厚
後	hɐu31	后 后来
猴	hɐu11	猴 猴子
喉	hɐu11	喉 喉咙
侯	hɐu11	侯 诸侯
偶	ŋɐu13	偶 配偶
偶	ŋɐu13	偶 偶然
藕	ŋɐu13	藕 莲藕
寇	kʰɐu33	寇 倭寇
叩	kʰɐu33	叩 叩头
扣	kʰɐu33	扣 扣钱
口	hɐu35	口 门口
勾	ŋɐu33	勾 勾引
購	kɐu44	购 购买
構	kɐu44	构 结构
够	kɐu44	够 足够
垢	ɐu44	垢 污垢
苟	kɐu35	苟 苟且偷生
狗	kɐu35	狗 小狗
鉤	ŋɐu33	钩 鱼钩
溝	kɐu33	沟 沟通
勾	ŋɐu33	勾 勾当
嗽	ɬɐu44	嗽 咳嗽
叟	ɬɐu44	叟 童叟无欺
湊	tʃɐu33	凑 凑数
奏	tʃɐu33	奏 节奏
走	tʃɐu35	走 行走
陋	lɐu31	陋 简陋
漏	lɐu31	漏 漏雨
摟	lɐu13	搂 搂抱
簍	lɐu13	篓 竹篓
樓	lɐu11	楼 上楼
痘	tɐu31	痘 水痘
逗	tɐu31	逗 逗号
豆	tɐu31	豆 豆芽
投	tʰɐu11	投 投降
頭	tʰɐu11	头 头发
透	tʰɐu44	透 透明
㪗	tʰɐu35	敨 敨开，敨气
偸	tʰɐu33	偷 偷东西
鬥	tɐu44	斗 斗争
陡	tʰou11	陡 陡峭
抖	tɐu35	抖 发抖
斗	tɐu35	斗 十升为斗
兜	tɐu33	兜 兜风
貿	mau31	贸 外贸
茂	mɐu31	茂 茂盛
戊	mou31	戊 戊戌变法
拇	mou13	拇 拇指
母	mou13	母 母亲
牡	mau13	牡 牡丹
畝	mɐu13	亩 一亩田
某	mɐu13	某 某人
剖	pʰɐu35	剖 解剖
杳	miu11	杳 杳无音讯
曉	hiu35	晓 晓得
堯	iu11	尧 尧舜禹
竅	hiu44	窍 窍门
叫	kiu44	叫 大叫
僥	hiu35	侥 侥幸
繳	kiu35	缴 上缴
澆	iu11	浇 浇花
簫	ɬiu33	箫 吹箫
蕭	ɬiu33	萧 姓
料	liu31	料 肥料
瞭	liu11	瞭 瞭望
了	liu13	了 了结
寮	liu11	寮 竹寮，茶寮
寥	liu11	寥 寥寥无几
撩	liu11	撩 撩起来
遼	liu11	辽 辽宁
尿	niu31	尿 撒尿
聊	liu11	聊 聊天
調	tiu31	调 音调，高调
調	tiu31	调 调动
掉	tiu31	掉 走掉
調	tʰiu11	调 调和
條	tʰiu11	条 条件
糶	tiaʔ021	粜 粜米（卖米）
跳	tʰiu44	跳 跳高，跳起来
挑	tʰiu33	挑 挑选
吊	tiu44	吊 上吊
釣	tiu44	钓 钓鱼
鳥	niu13	鸟 小鸟
雕	tiu33	雕 雕塑；座山雕
貂	tiu33	貂 貂皮
刁	tiu33	刁 嘴刁
鷂	iu31	鹞 纸鹞
耀	iu31	耀 照耀
舀	iu13	舀 舀水
姚	iu11	姚 姓
窑	iu11	窑 官窑
謠	iu11	谣 民谣
搖	iu11	摇 摇篮
要	iu44	要 重要
要	iu33	要 要求
腰	iu33	腰 腰疼
邀	iu33	邀 邀请
妖	iu33	妖 妖怪
囂	hiu33	嚣 嚣张
轎	kiu31	轿 抬轿
蕎	kʰiu11	荞 荞麦
橋	kʰiu11	桥 桥梁
僑	kʰiu11	侨 华侨
喬	kʰiu11	乔 姓
矯	kʰiu11	矫 矫正
嬌	kiu33	娇 撒娇
驕	kiu33	骄 骄傲
繞	iu35	绕 围绕
繞	iu35	绕 绕线团
擾	iu35	扰 打扰
饒	iu35	饶 求饶
邵	ʃiu11	邵 姓
紹	ʃiu31	绍 介绍
韶	ʃiu11	韶 韶关
少	ʃiu44	少 少年，少爷
少	ʃiu35	少 多少
燒	ʃiu33	烧 发烧
詔	ʃiu11	诏 诏书
照	tʃiu44	照 照明
沼	ʃiu31	沼 沼气
招	tʃiu33	招 招手
昭	tʃiu33	昭 王昭君
召	tʃiu31	召 号召
兆	tʃiu31	兆 人名用字；预兆
趙	tʃiu31	赵 赵国；姓
潮	tʃʰiu11	潮 潮水
朝	tʃʰiu11	朝 朝代
超	tʃʰiu44	超 超过
朝	tʃiu33	朝 今朝
肖	ɬiu33	肖 生肖
鞘	ʃau33	鞘 刀鞘
笑	ɬiu44	笑 笑话
小	ɬiu35	小 大小
銷	ɬiu33	销 供销社
硝	ɬiu33	硝 硝酸
霄	ɬiu33	霄 云霄
宵	ɬiu33	宵 良宵
消	ɬiu33	消 消化
瞧	tʃiu33	瞧 瞧一瞧
樵	tʃʰiu11	樵 打樵，樵夫
俏	tʃʰiu44	俏 娇俏
悄	ʃau44	悄 静悄悄
鍬	tʃʰɐu33	锹 铁锹
醮	tʃʰiu11	醮 打醮
剿	tʃiu35	剿 围剿
椒	tʃiu33	椒 辣椒
蕉	tʃiu33	蕉 香蕉
焦	tʃiu33	焦 焦作
療	liu11	疗 治疗
燎	liu11	燎 燎原
燎	liu11	燎 火烧火燎
妙	miu31	妙 妙计
廟	miu31	庙 庙会
秒	miu35	秒 一分一秒
渺	miu35	渺 渺小
藐	miu35	藐 藐视
貓	miau44	猫 猫咪
描	miu11	描 描写
苗	miu11	苗 火苗
鰾	piu33	鳔 鱼鳔（鱼泡）
嫖	pʰiu11	嫖 嫖妓
漂	pʰiu44	漂 漂亮
票	pʰiu44	票 车票
漂	pʰiu33	漂 漂白
飄	pʰiu33	飘 飘扬
錶	piu35	表 手表
表	piu35	表 表示
標	piu33	标 标志
膘	pʰiu33	膘 肥膘
坳	ɐu44	坳 山坳
校	hau31	校 学校
校	kau44	校 校对
效	hau31	效 效果
淆	ŋau11	淆 混淆
肴	iɐu44	肴 佳肴
孝	hau44	孝 孝顺
哮	hau33	哮 哮喘
咬	ŋau13	咬 咬人
巧	hau35	巧 碰巧
敲	hau33	敲 敲门
覺	kiau44	觉 睡觉
窖	kau44	窖 地窖
酵	hau33	酵 发酵
較	kau44	较 比较
校	kau44	校 上校
敎	kau44	教 教育
搞	kau35	搞 搞好
鉸	kau44	铰 铰剪
攪	kau35	搅 搅拌
狡	kau35	狡 狡猾
絞	kau35	绞 绞毛巾
敎	kau44	教 教书
茭	kau44	茭 茭笋，茭白
膠	kau33	胶 胶水
郊	kau33	郊 郊区
哨	ʃau44	哨 口哨
交	kau33	交 交通
潲	ʃau44	潲 猪食
稍	ʃau35	稍 稍等
巢	tʃʰau11	巢 雀巢
梢	ʃau33	梢 树梢
炒	tʃʰau35	炒 炒股
吵	tʃʰau35	吵 吵架
鈔	tʃʰau33	钞 钞票
抄	tʃʰau33	抄 抄书
找	tʃau35	找 找东西
爪	tʃau35	爪 脚爪
抓	tʃa33	抓 抓牌
罩	tʃau44	罩 灯罩
鬧	lau44	闹 热闹
卯	mau13	卯 子丑寅卯
貌	mau31	貌 礼貌
錨	miu11	锚 抛锚
貓	miau44	猫 花猫
茅	mau11	茅 茅草
鉋	pʰau11	刨 刨子，瓜刨
鮑	pau33	鲍 鲍鱼
刨	pʰau11	刨 刨地，刨木
跑	pʰau35	跑 跑步
炮	pʰau44	炮 枪炮
泡	pʰau44	泡 水泡，泡沫
拋	pʰau33	抛 抛弃
泡	pʰau44	泡 泡茶
爆	pou31	爆 爆炸
豹	pa44	豹 一种动物
飽	pau35	饱 吃饱
胞	pau33	胞 同胞
包	pau33	包 钱包
澳	ou44	澳 澳门
懊	ou44	懊 懊悔
奧	ou44	奥 奥妙
懊	ou44	懊 懊恼
號	hou31	号 号码（名）
襖	ou44	襖 棉襖
浩	hou31	浩 浩荡
號	hou31	号 号叫，呼号（动）
豪	hou11	豪 豪华
毫	hou11	毫 毫厘
壕	hou11	壕 战壕
耗	hou44	耗 消耗
好	hou44	好 爱好
好	hou35	好 好坏
蒿	hou44	蒿 蓬蒿
傲	ŋou31	傲 骄傲
熬	ŋou31	熬 难熬
銬	hau44	铐 手铐
犒	kau35	犒 犒劳
靠	kʰau44	靠 可靠
烤	hau33	烤 烧烤
考	hau35	考 考试
吿	kou44	告 报告
稿	kou35	稿 草稿
糕	kou33	糕 蛋糕
羔	kou33	羔 羊羔
篙	kou33	篙 竹篙
膏	kou33	膏 牙膏；膏药
髙	kou33	高 跳高
掃	ɬou44	扫 扫地（动）
嫂	ɬou35	嫂 大嫂
掃	ɬou44	扫 扫把（名）
臊	ɬou44	臊 羊臊气
騷	ɬou44	骚 风骚
造	tʃou31	造 制造
槽	tʃʰou11	槽 猪槽
皂	tʃou31	皂 肥皂；皂角
曹	tʃʰou11	曹 阴曹
糙	tʃʰou33	糙 粗糙，糙米
草	tʃʰou35	草 青草
操	tʃʰou33	操 操作
竈	tʃou44	灶 灶神
躁	tʃʰou44	躁 暴躁
澡	tʃʰou44	澡 洗澡
蚤	tʃou35	蚤 跳蚤
棗	tʃou35	枣 红枣
早	tʃou35	早 早上
糟	tʃou33	糟 糟糕
遭	tʃou33	遭 遭殃
澇	lou44	涝 洪涝
老	lou13	老 老实
嘮	lou11	唠 唠叨
牢	lou11	牢 坐牢
撈	lou33	捞 捞钱，捞面
撈	lau33	捞 打捞
勞	lou11	劳 劳动
惱	nou11	恼 恼火
腦	nou13	脑 大脑
導	tou31	导 领导
盜	tou31	盗 强盗
稻	tou31	稻 水稻
道	tou31	道 道理
濤	tʰou11	涛 波涛
萄	tʰou11	萄 葡萄
陶	tʰou11	陶 陶瓷
逃	tʰou11	逃 逃难
淘	tʰou11	淘 淘米
桃	tʰou11	桃 桃花
套	tʰou44	套 配套
討	tʰou35	讨 讨好
滔	tʰou33	滔 滔滔不绝
倒	tou35	倒 倒水
到	tou44	到 来到
倒	tou35	倒 打倒
搗	tou35	捣 捣乱
島	tou35	岛 海岛
禱	tʰou11	祷 祈祷
叨	tʰou33	叨 唠叨
帽	mou31	帽 草帽
刀	tou33	刀 菜刀
冒	mou31	冒 冒充
毛	mou11	毛 毛笔
菢	pou31	菢 菢小鸡
暴	pou31	暴 暴露
袍	pʰou11	袍 长袍
抱	pʰou13	抱 拥抱
報	pou44	报 报告；日报
寶	pou35	宝 宝贝
堡	pou35	堡 碉堡
保	pou35	保 保护
褒	pau33	褒 褒奖
匯	vui31	汇 汇报
蝟	vɐi44	猬 刺猬
謂	vɐi31	谓 所谓
胃	vɐi31	胃 肠胃
緯	vɐi35	纬 经纬
葦	vɐi13	苇 芦苇
圍	vɐi11	围 包围
偉	vɐi35	伟 伟大
違	vɐi11	违 违背
慰	vɐi44	慰 安慰
畏	vɐi44	畏 畏罪
威	vɐi33	威 威风
諱	fɐi44	讳 忌讳
徽	fɐi33	徽 国徽
輝	fɐi33	辉 光辉
揮	fɐi33	挥 指挥
貴	kwɐi44	贵 贵客
魏	ŋɐi31	魏 魏国；姓
鬼	kwɐi35	鬼 鬼神
歸	kwɐi33	归 回归
味	mei31	味 味道
未	mei31	未 未来
尾	mei13	尾 尾巴
翡	fei35	翡 翡翠
微	mei11	微 细微
肥	fei11	肥 肥料
費	fɐi44	费 浪费
妃	fei33	妃 贵妃
沸	fɐʔ021	沸 沸腾
痱	fei35	痱 痱子，热痱
匪	fei35	匪 土匪
飛	fei33	飞 飞机
非	fei33	非 非常
唯	vɐi11	唯 唯有
遺	vɐi11	遗 遗失
惟	vɐi11	惟 惟一
維	vɐi11	维 维持
位	vɐi31	位 地位
櫃	kwɐi31	柜 柜台
葵	kwʰɐi11	葵 向日葵
逵	kwʰɐi11	逵 李逵
季	kwɐi44	季 四季
愧	kwʰɐi11	愧 惭愧
癸	kwʰɐi44	癸 天干第十
軌	kwɐi35	轨 铁轨
誰	ʃui11	谁 谁人
龜	kwɐi33	龟 乌龟
水	ʃui35	水 水果
錐	tʃui33	锥 圆锥
帥	ʃui44	帅 元帅
摔	ɬɐʔ055	摔 摔跤
衰	ʃui33	衰 衰老
墜	tʃui31	坠 下坠
錘	tʃʰui11	锤 铁锤
槌	tʃʰui11	槌 棒槌
追	tʃui33	追 追赶
穗	ɬui31	穗 谷穗
隧	ʃui31	隧 隧道
遂	ɬui31	遂 未遂
粹	ɬui44	粹 纯粹
雖	ɬui33	虽 虽然
翠	tʃʰui44	翠 翡翠
醉	tʃui44	醉 喝醉
淚	lui31	泪 眼泪
類	lui31	类 分类
壘	lui13	垒 堡垒
爲	vɐi11	为 行为
爲	vɐi11	为 为什么
委	vɐi35	委 委托
萎	vɐi35	萎 枯萎
毀	vɐi35	毁 毁灭
僞	ŋɐi31	伪 虚伪
危	ŋɐi11	危 危险
跪	kwɐi31	跪 下跪
窺	kwʰɐi33	窥 偷窥
虧	kwʰɐi33	亏 吃亏
詭	kwɐi35	诡 诡计
規	kwʰɐi33	规 规矩
蕊	ȵiui13	蕊 花蕊
瑞	ɬui31	瑞 瑞雪
睡	ʃui31	睡 午睡
垂	ʃui11	垂 下垂
炊	tʃʰui33	炊 炊烟
隨	tʃʰui11	隨 随便
吹	tʃʰui33	吹 吹牛
嘴	tʃui35	嘴 嘴巴
髓	ʃui13	髓 骨髓
累	lui13	累 连累
累	lui13	累 累积
依	i33	依 依靠
衣	i33	衣 衣服
稀	hei33	稀 稀有
毅	ŋɐi31	毅 毅力
希	hei33	希 希望
祈	kʰei11	祈 祈祷
氣	hei44	气 空气
汽	hei44	汽 汽车
既	kei44	既 既然
豈	hei35	岂 岂有此理
幾	kei35	几 几个
饑	kei33	饥 饥荒
譏	kei33	讥 讥笑
機	kei33	机 机器
幾	kei33	几 几乎
異	i31	异 异同
以	i35	以 可以
已	i35	已 已经
意	i44	意 大意
飴	i11	饴 饴糖
醫	i33	医 医生
喜	hei35	喜 喜欢
煕	hei33	熙 康熙
嬉	hei33	嬉 嬉戏
擬	ȵi13	拟 拟人
疑	ȵi11	疑 怀疑
忌	kei31	忌 禁忌
旗	kʰei11	旗 红旗
期	kʰei11	期 日期
棋	kʰei11	棋 下棋
其	kʰei11	其 其他
杞	kei35	杞 枸杞
起	hei35	起 起床
欺	hei33	欺 欺负
記	kei44	记 记号
紀	kei35	纪 纪念
紀	kei35	纪 纪律
己	kei35	己 自己
基	kei33	基 基本
箕	kei33	箕 粪箕
餌	ȵi13	饵 钓饵
耳	ȵi13	耳 耳朵
而	ȵi11	而 而且
侍	ʃi31	侍 服侍
恃	tʃei31	恃 有恃无恐，自恃
市	ʃi13	市 市场
時	ʃi11	时 时间
試	ʃi44	试 考试
始	tʃʰi35	始 开始
詩	ʃi33	诗 诗人
齒	tʃʰi35	齿 牙齿
嗤	tʃʰi33	嗤 嗤笑
痣	tʃi44	痣 与胎记不同
誌	tʃi44	志 标志
志	tʃi44	志 志气
址	tʃi35	址 地址
趾	tʃi35	趾 脚趾
止	tʃi35	止 停止
芝	tʃi33	芝 灵芝
之	tʃi33	之 之前
駛	ʃɐi35	驶 驾驶
使	ʃɐi35	使 使用
史	ʃi35	史 历史
使	ʃɐi35	使 大使馆
事	ʃi31	事 事情
柿	tʃʰi13	柿 柿子
仕	ʃi31	仕 仕途
士	ʃi31	士 士兵
廁	tʃʰi44	厕 厕所
滓	tʃui35	滓 渣滓
治	tʃi31	治 治安
痔	tʃi31	痔 痔疮
持	tʃʰi11	持 坚持
恥	tʃʰi35	耻 耻辱
癡	tʃi33	痴 痴呆
置	tʃi44	置 布置
飼	tʃi31	饲 饲养
嗣	tʃi31	嗣 后嗣
寺	tʃi31	寺 寺庙
巳	tʃei31	巳 地支第六
祀	tʃei31	祀 祭祀
似	tʃʰi13	似 相似
祠	tʃʰei11	祠 祠堂
詞	tʃʰi11	词 歌词
辭	tʃʰi11	辞 告辞
思	ʃi33	思 意思
伺	tʃʰi11	伺 伺机应变
思	ʃi33	思 思念
絲	ʃi33	丝 丝绸
司	ʃi33	司 公司
字	tʃi31	字 文字
磁	tʃʰi11	磁 磁铁
慈	tʃʰi11	慈 慈悲
梓	tʃi35	梓 桑梓
子	tʃi35	子 孔子；子孙
滋	tʃi33	滋 滋润
兹	tʃi33	兹 公文用语
鯉	lei13	鲤 鲤鱼
吏	lei31	吏 官吏
理	lei13	理 道理
裏	lei13	里 里面
里	lei13	里 公里
李	lei13	李 姓
狸	lei11	狸 狐狸
你	nei13	你 你们
厘	lei11	厘 厘米
姨	i33	姨 姨丈
姨	i33	姨 阿姨
夷	i11	夷 化险为夷
伊	i33	伊 伊犁
祁	kʰei11	祁 祁连山
棄	hei44	弃 放弃
器	hei44	器 武器
冀	kʰei44	冀 河北简称；希冀
几	kei33	几 茶几
肌	kei33	肌 肌肉
飢	kei33	饥 饥饿
貳	ȵi31	二 二心
二	ȵi31	二 第二
視	ʃi31	视 近视
屎	ʃi35	屎 狗屎
矢	tʃʰi35	矢 有的放矢
尸	ʃi33	尸 死尸
示	ʃi31	示 启示
至	tʃi44	至 至少
指	tʃi35	指 手指
旨	tʃi35	旨 奉旨
脂	tʃi44	脂 脂肪
獅	ʃi33	狮 狮子
師	ʃi33	师 老师
稚	tʃi44	稚 幼稚
遲	tʃʰi11	迟 迟到
致	tʃi44	致 导致
肆	ɬei44	肆 放肆
四	ɬei44	四 四个
死	ɬei35	死 死亡
私	ʃi33	私 自私
自	tʃei31	自 自己；自动（白）
糍	tʃʰi11	糍 糍粑；糯米糍
瓷	tʃʰi11	瓷 陶瓷
次	tʃʰi44	次 名次
咨	tʃi33	咨 咨询
姿	tʃi33	姿 姿势
資	tʃi33	资 资本
痢	lei31	痢 痢疾
利	lei31	利 有利
履	loi13	履 履行
梨	lei11	梨 雪梨
膩	nɐi31	腻 油腻
尼	nɐi11	尼 尼姑
地	tei31	地 土地
寐	mei31	寐 梦寐以求
媚	mei11	媚 妩媚
美	mei13	美 美化
黴	mui11	霉 发霉
眉	mei11	眉 眉毛
楣	mei11	楣 门楣
篦	pei33	篦 篦子（可抓虱子的很密的梳子）
鼻	pei31	鼻 鼻涕
備	pei31	备 准备
枇	pʰei11	枇 枇杷
琵	pʰei11	琵 琵琶
屁	pʰei44	屁 放屁
丕	pʰei35	丕 曹丕
痹	pei44	痹 麻痹
庇	pei44	庇 包庇
泌	pei44	泌 分泌
秘	pei44	秘 秘密
秕	pɐi31	秕 秕谷（不饱满的稻谷）
比	pei35	比 对比
鄙	pʰei35	鄙 卑鄙
易	i31	易 容易
悲	pei33	悲 悲伤
移	i11	移 移动
椅	i35	椅 椅子
倚	i35	倚 倚靠
戲	hei44	戏 大戏
犧	hei33	牺 牺牲
議	ȵi13	议 会议
義	ȵi31	义 情义
誼	ȵi11	谊 友谊
蟻	ŋɐi13	蚁 蚂蚁
宜	ȵi11	宜 便宜
儀	ȵi31	仪 礼仪
妓	kei31	妓 妓女
技	kei31	技 技术
岐	kʰei11	岐 岐山
徛	kʰei13	徛 站立
騎	kʰei11	骑 骑马
奇	kʰei11	奇 奇怪
企	kʰei13	企 企业
寄	kei44	寄 寄信
爾	ȵi13	尔 尔虞我诈
兒	ȵi11	儿 儿童
豉	ʃi31	豉 豆豉
氏	ʃi11	氏 姓氏
是	ʃi31	是 是不是
匙	ʃi11	匙 钥匙；匙羹
翅	tʃʰi44	翅 鱼翅
施	ʃi33	施 施肥
侈	tʃʰi35	侈 奢侈
只	tʃi35	只 只有
紙	tʃi35	纸 白纸
肢	tʃi33	肢 四肢
婢	pʰei13	婢 婢女
被	pei31	被 被动
疲	pʰei11	疲 疲劳
