#漢字	音標	解釋
掛	kua43	挂：～起来，牵～，～钩
卦	kua43	卦：八～
歪	uai55	歪：～风邪气
畫	ua215	画：～图，图～
快	fuai43	快：～车
筷	fuai43	筷：公～
話	ua215	话：笑～，讲～[文，名]
話	ua31	话：讲～[白，名]
話	ua215	话：说[白，动]
脆	tsʰui52	脆：干～[文]
脆	tsʰui43	脆：易断[白]
歲	sui43	岁：万～，～月[文]
歲	sui43	岁：十～，～数[白]
綴	tsyt031	缀：点～
贅	tsui31	赘：累～，入～
稅	sui43	税：交～，～收
衛	uɐi31	卫：～生
銳	ȵui31	锐：尖～，～角
廢	fɐi43	废：～品，作～
肺	fɐi43	肺：猪～
吠	fɐi31	吠：狗～
穢	uɐi43	秽：淫～，污～
圭	kuɐi55	圭：人名用字；乌拉～
閨	kuɐi55	闺：～房
桂	kuɐi43	桂：～花
奎	kuɐi55	奎：人名用字；～宁（药名）
攜	kʰuɐi31	携：～带，提～
